title,content,link
Coldwave hampers daily life across Bangladesh,"Bangladesh is currently facing its first tangible coldwave of the season, with temperatures dropping sharply across various regions. According to the Bangladesh Meteorological Department, a mild coldwave is sweeping over the northern and western districts, including Panchagarh, Rajshahi, Jashore, and Chuadanga. This weather pattern is expected to persist over the coming days, accompanied by dense fog in many areas. The Meteorological Office reported that the lowest temperatures were recorded in northern districts, with conditions expected to remain challenging through mid-December. The coldwave is being driven by the extended influence of the subcontinental high-pressure area over the West Bay of Bengal and adjoining areas. Meanwhile, the low-pressure system in the South Bay of Bengal, extending toward the North Bay, continues to influence local weather patterns. International weather agencies have corroborated the forecasts, noting that Bangladesh is currently experiencing below-average seasonal temperatures. Historical data indicates that December lows in the country typically range from 15 degrees Celsius to 19 degrees Celsius, while current readings in several districts have dropped to single digits, with Tetulia and Chuadanga recording some of the coldest temperatures. Looking ahead, the BMD forecasts that nighttime temperatures may decrease slightly over the next three days, while daytime temperatures may rise marginally. Moderate to dense fog is expected to persist during the early hours, especially in northern and central regions. By Tuesday, both day and night temperatures may see a slight increase, offering some relief from the current cold spell. International agencies also predict drier weather conditions in Bangladesh through December, with no significant rainfall expected. This is consistent with the seasonal pattern, as December typically experiences the lowest rainfall of the year. Weather models further suggest that the extended high-pressure system over the region may keep temperatures suppressed until late December. Residents are advised to take precautions against the cold, particularly during nighttime and early morning hours. Vulnerable populations, including children and the elderly, are urged to avoid prolonged exposure to the cold.",https://www.newagebd.net/post/environment-climate-change/252869/coldwave-hampers-daily-life-across-bangladesh
Dhaka becomes 3rd most polluted city with AQI score of 283,"Dhaka, the overcrowded capital of Bangladesh, ranked third on the list of cities with the worst air quality, recording an AQI score of 283 at 8:35am on Sunday. The air was classified as ‘very unhealthy’ according to the air quality and pollution rankings. Kuwait City of Kuwait, and Baghdad’s Iraq, occupied the first and second spots on the list, with AQI scores of 659 and 600, respectively. An AQI between 151 and 200 is said to be ‘unhealthy’ while 201 and 300 is considered ‘very unhealthy’, and 301 to 400 is ranked ‘hazardous’, posing serious health risks to residents. In Bangladesh, the AQI is based on five criteria pollutants — Particulate Matter (PM10 and PM2.5), NO2, CO, SO2 and Ozone. Dhaka has long been grappling with air pollution issues. Its air quality usually turns unhealthy in winter and improves during the monsoon. As per the World Health Organisation, air pollution kills an estimated seven million people worldwide every year, largely as a result of increased mortality from stroke, heart disease, chronic obstructive pulmonary disease, lung cancer and acute respiratory infections.",https://www.newagebd.net/post/environment-climate-change/252868/dhaka-becomes-3rd-most-polluted-city-with-aqi-score-of-283
39 killed in attacks in Niger near Burkina Faso,"Thirty-nine people have been killed in two attacks in recent days in western Niger, the country’s defence ministry said Saturday, near the border with Burkina Faso. ‘Two horrific tragedies happened in the communities of Libiri and Kokorou, criminals... launched attacks on defenceless civilian populations,’ with children among those killed, the defence ministry said in a statement. ",https://www.newagebd.net/post/world/252867/39-killed-in-attacks-in-niger-near-burkina-faso
US in contact with new Syria rulers,"The United States said on Saturday that it made contact with Syria’s victorious Hayat Tahrir al-Sham rebels, as Western and Arab states along with Turkey jointly voiced support for a united, peaceful Syria. US secretary of state Antony Blinken’s comment on ‘direct contact’ with the HTS rebels came despite the United States having designated the group as terrorists in 2018. While Blinken and other diplomats held talks on Syria in Aqaba, Jordan, Turkey reopened its embassy in Damascus, nearly a week after the Islamist-led rebels toppled president Bashar al-Assad, and 12 years after Ankara’s diplomatic mission was shuttered early in Syria’s civil war. ‘We’ve been in contact with HTS and with other parties,’ Blinken told reporters, without specifying how the contact took place. Ankara has been a major player in Syria’s conflict, holding considerable sway in the northwest, financing armed groups there, and maintaining a working relationship with HTS which spearheaded the offensive that brought down Assad. The Turkish flag rose over the diplomatic mission in an embassy district of Damascus, in the presence of the new charge d'affaires Burhan Koroglu, an AFP journalist said. In a joint statement after the meeting in Jordan, diplomats ‘affirmed the full support to the Syrian people at this critical point in their history to build a more hopeful, secure and peaceful future.’ They called for a Syrian-led transition to ‘produce an inclusive, non-sectarian and representative government formed through a transparent process’, with respect for human rights. ‘Syria finally has the chance to end decades of isolation,’ the group said. The head of the US-backed Kurdish-led Syrian Democratic Forces, in the country’s northeast, on Saturday appealed on X for Kurds ‘to adopt a favourable position toward the Syrian dialogue’. UN special envoy for Syria Geir Pedersen urged participants in the Jordan talks to provide humanitarian aid and to ensure ‘that state institutions do not collapse’. A Qatari diplomat said on Friday that a delegation from the Gulf emirate would visit Syria on Sunday to meet transitional government officials for talks on aid and the reopening of its embassy. Unlike other Arab states, Qatar never restored diplomatic ties with Assad after a rupture in 2011. The European Union’s foreign policy chief Kaja Kallas said in Jordan that the bloc, Syria’s biggest aid provider, is ‘interested in rebuilding and reconstruction of Syria.’ Assad fled Syria hours before rebel forces seized Damascus, five former officials told AFP. His flight left Syrians in joyous disbelief at the sudden end to an era in which suspected dissidents were jailed or killed, and capped more than a decade of war that killed in excess of 5 lakh people and displaced millions. Sunni Muslim HTS is rooted in Syria's branch of Al-Qaeda and is designated a ‘terrorist’ organisation by many Western governments. But the group has sought to moderate its rhetoric. The interim government insists the rights of all Syrians will be protected, as will the rule of law. ‘We appreciate some of the positive words we heard in recent days, but what matters is action -– and sustained action,’ Blinken said. If a transition moves forward, ‘we in turn will look at various sanctions and other measures that we have taken’, he added. Pubs and liquor stores in Damascus initially closed following the rebel victory but are now tentatively reopening. ‘“You have the right to work and live your life as you did before”,’Safi, the landlord of Papa bar in the Old City, said the rebels had told him. But in Abu Dhabi, Anwar Gargash, a presidential adviser in the United Arab Emirates, said ‘we need to be on guard’ despite HTS’s talk of unity. Thousands of Syrians have swarmed the country's notorious detention centres over the past week, seeking evidence that might lead them to loved ones who disappeared under Assad's repressive rule. Some former prisoners, like Mohammed Darwish, are also returning as free men to where they were once incarcerated, trying to find closure. ‘When the door closed behind us, we were plunged into the depths of despair. This cell was witness to so much tragedy,’ he said, back at his former windowless cell in a Damascus prison. Syrians also face a struggle for necessities in a country ravaged by war, runaway inflation and sanctions that were imposed against Assad's government. Assad was propped up by Russia –– where a former aide told AFP he fled to –– as well as Iran and Lebanon’s Hezbollah militant group. The rebels launched their offensive on November 27, the same day a ceasefire took effect in the Israel-Hezbollah war in Lebanon, in which Assad’s ally suffered staggering losses. Naim Qassem, the leader of Iran-backed Hezbollah, admitted on Saturday that, with Assad’s fall, his group can no longer be supplied militarily through Syria. He also said he hoped Syria's new rulers see Israel ‘as an enemy’ and do not normalise ties with the country. Both Israel and Turkey have carried out military strikes inside Syria since Assad's fall. A Britain-based war monitor reported more Israeli strikes Saturday on military facilities. To Gargash, the UAE adviser, such strikes are ‘dumb politics’, even though ‘to structurally degrade Syrian capabilities might be seen as a sensible thing from an Israeli practical point of view’. Israel has also ordered troops into a UN-patrolled buffer zone that separated Israeli and Syrian forces on the Golan Heights, a move the UN said violated a 1974 armistice. HTS leader Abu Mohammed al-Jolani, now using his real name Ahmed al-Sharaa, said the Israeli move ‘threatens a new unjustified escalation in the region’. But ‘the general exhaustion in Syria after years of war and conflict does not allow us to enter new conflicts,’ he said in an online statement. ",https://www.newagebd.net/post/middle-east/252866/us-in-contact-with-new-syria-rulers
Failed to fetch title,Content not available,https://www.newagebd.net/post/football/252865/rayo-stymie-real%5C%27s-climb-to-liga-summit
Mainz hand Bayern first league loss under Kompany,"Two goals from Jae-sung Lee lifted Mainz to a shock 2-1 home win over Bayern Munich on Saturday, handing coach Vincent Kompany his first league loss. Lee scored in each half against an uncharacteristically poor Bayern, who are now just four points clear after Bayer Leverkusen's 2-0 win at Augsburg. ‘We played against a team with a lot of life and spirit and who was prepared to fight for every moment. Today we weren't at our best,’ Kompany said. ‘We'll use the defeat today to build fire into the game on Friday (at home to RB Leipzig) because that's the only way we can provide an answer.’ Injuries meant Kompany was unable to call on several first team regulars including Harry Kane, Manuel Neuer, Alphonso Davies, Kingsley Coman, Serge Gnabry and Joao Palhinha. Kane's absence was particularly telling in the first half, with the league leaders dominating possession but unable to convert any of their half chances into a goal. Mainz boasted a better-than-expected home record against the German giants, having won three of their past four home league games over Bayern. The home side struck shortly before half-time, Lee taking advantage of a poor clearance from his South Korea teammate Min-Jae Kim to hammer home. Even with the knowledge that Leverkusen were ahead in Augsburg, Bayern came out poorer after half-time, lacking precision and energy. Mainz soon capitalised through Lee again. Armindo Sieb threaded a clever cross goalwards for Lee to collect before blasting home on the spin. Leroy Sane tapped in a deflected Joshua Kimmich shot in the 87th minute to give the league leaders hope, but Mainz held firm for a famous home win. The result moved Mainz, who battled relegation last season, up to sixth. Defending champions Leverkusen continued their recent resurgence, winning comfortably 2-0 at Augsburg, their seventh victory in a row. Martin Terrier put Leverkusen in front 14 minutes in, curling the ball home with his first touch after a lovely low cross from Jeremie Frimpong. Florian Wirtz added a second in the 40th minute when he controlled the ball, sold the Augsburg defence a dummy before skipping a shot across the grass and into the bottom corner. Union Berlin drew 1-1 at home against last-placed Bochum in a game suspended by around half an hour after the visiting goalkeeper was hit by an object thrown from the crowd. Bochum, were reduced to 10 men when Koji Miyoshi was red carded 13 minutes in, took the lead through Ibrahima Sissoko despite the deficit 10 minutes later. Union levelled things up through Benedict Hollerbach in the 33rd minute, but were unable to take advantage against their undermanned opponents. With the game in stoppage time and Union pushing, Patrick Drewes was hit by what appeared to be a cigarette lighter, with the refree ordering the players off the pitch. When they returned, both sides kicked the ball between themselves until the clock wound down, apparently in agreement not to attack after the incident. Bochum striker Philipp Hofmann, who replaced Drewes between the sticks, said the incident was ‘a shame on an otherwise likeable club’. In Saturday's late game, goals from Derrick Koehn and Marvin Ducksch took Werder Bremen to a 2-0 win at St Pauli, taking them up to seventh in the table. The match was interrupted by smoke from pyrotechnics for 10 minutes in the second half. A double from Alassane Plea and goals to Robin Hack and Tim Kleindienst took Borussia Moenchengladbach to a 4-1 win over Holstein Kiel. Gladbach have now lost just one of their past eight league games while Kiel, playing their first season in the top flight, sit second last. ",https://www.newagebd.net/post/football/252864/mainz-hand-bayern-first-league-loss-under-kompany
"Jota rescues 10-man Liverpool, Arsenal frustrated","Diogo Jota rescued Liverpool as the Premier League leaders recovered from Andy Robertson's early red card to snatch a 2-2 draw with Fulham, while Arsenal's title challenge was dented by a goalless stalemate against Everton on Saturday. With just four minutes left at Anfield, Arne Slot's side were in danger of losing for just the second time in 15 top-flight games this season. But Jota grabbed a valuable equaliser as Liverpool extended their unbeaten run in all competitions to 19 matches since a loss to Nottingham Forest in September. With last weekend's Merseyside derby at Everton postponed by severe weather, Liverpool have now gone two league games without a win following their 3-3 draw at Newcastle. The Reds sit five points clear of second-placed Chelsea, who can close the gap with a win against Brentford at Stamford Bridge on Sunday. Liverpool were rocked in the 11th minute as Fulham midfielder Andreas Pereira met Antonee Robinson's cross with an agile volley that deflected in off Robertson. The Reds suffered another blow when Scotland left-back Robertson was sent off in the 17th minute for a professional foul on Harry Wilson. But Slot's men have made a habit of coming from behind this season and Cody Gakpo equalised in the 47th minute with a stooping header from Mohamed Salah's cross. Fulham forward Rodrigo Muniz delivered a sucker punch as he bundled over the line from Robinson's cross in the 76th minute. That set the stage for a dramatic finale as Jota levelled in the 86th minute with a cool finish past Bernd Leno from the edge of the area. ‘I don't think I could have asked for more from my players, especially after going down to 10 men,’ Slot said. ‘It's an emotional game. It's good to see our performance after so many setbacks.’ Arsenal failed to take advantage of Liverpool's rare stumble as the Gunners were kept at bay on a frustrating afternoon at the Emirates Stadium. The north Londoners have become a force from set-pieces, scoring 23 goals from corners since the start of last season. But their lack of firepower outside of that route has been questioned this season and once again they were hampered by a failure to turn pressure and possession into goals. After a second successive league draw, third-placed Arsenal remain six points behind Liverpool, who have a game in hand on last season's runners-up. ‘We fully deserved to win the game,’ Arsenal boss Mikel Arteta said. ‘It's Frustrating, especially when we concede zero chances and dominate the game so much.’ Nottingham Forest climbed to fourth place after staging a dramatic late fightback to beat Aston Villa 2-1 at the City Ground. Jhon Duran put sixth-placed Villa in front with a powerful header from John McGinn's 63rd minute cross. But Forest levelled with three minutes left when Nikola Milenkovic's header crept past Emiliano Martinez's weak attempted save. And Anthony Elanga's composed close-range finish in stoppage-time sealed Forest's third victory in their last four games. Newcastle handed Ruud van Nistelrooy his first defeat as Leicester boss with a 4-0 rout at St James' Park. Former Manchester United striker Van Nistelrooy had taken four points from his first two games since replacing the sacked Steve Cooper. But Newcastle ended that encouraging start as Jacob Murphy struck in the 30th minute and Bruno Guimaraes nodded the second goal in the 47th minute. Alexander Isak bagged the Magpies' third two minutes later and Murphy netted again on the hour to leave Leicester two points above the relegation zone. Jack Taylor's stoppage-time goal gave Ipswich a priceless 2-1 win over relegation rivals Wolves at Molineux. Ipswich went ahead through Matt Doherty's 15th minute own goal before Matheus Cunha grabbed a 72nd minute equaliser. Taylor headed home from a 94th minute corner to seal Ipswich's second league win since their promotion to the top tier. Third-bottom Ipswich are just one point adrift of safety, while second-bottom Wolves are three points behind them after an 11th loss in 16 league games piled further pressure on boss Gary O'Neil. ",https://www.newagebd.net/post/football/252863/jota-rescues-10-man-liverpool-arsenal-frustrated
"Shamim Osman, GM Quader among 145 sued","A case of attempted murder has been filed against 145 Awami League leaders and activists, including former lawmaker Shamim Osman and Jatiya Party chairman GM Quader, in Siddhirganj of Narayanganj. Another 400-500 unnamed individuals have also been accused in the case. The victim Arif Mia filed the case with Siddhirganj police station following the court’s instructions Friday night. Other accused individuals include Jatiya Party secretary general Md Mujibul Haque Chunnu, Siddhirganj Thana unit Awami League general secretary Haji Yasin Mia, former president of Narayanganj Club Asib Hasan Mahmud. According to the case details, on July 19, students and common people, including the plaintiff, were protesting in front of Pro-Active Medical College and Hospital during anti-discrimination movement. During the protest, the accused allegedly opened fire on the demonstrators. Arif Mia was shot in the right knee when the gun was aimed directly at him. He was immediately taken to Islamia Hospital. Mohammad Shahinur Alam, officer-in-charge of Siddhirganj police station, said that the case was registered under the court’s orders, and efforts were ongoing to arrest the accused.",https://www.newagebd.net/post/politics/252862/shamim-osman-gm-quader-among-145-sued
Jasod leader killed during police drive,"A Jatiya Samajtantrik Dal-jasod leader was killed during an anti-drug drive by the police on Friday night at Bheramara upazila in Kusthia. A Jasod press release issued on Saturday claimed that the police brutally beat Chandipur ward Jasod leader Rafiqul Islam Dudu and broke his neck and threw him from over a bridge on Friday night although he had no police case or  complaint against him. Jasod demanded exemplary punishment of the police personnel responsible for the extrajudicial killing of Rafiqul, also the brother of Jasod Chandgram union unit general secretary Mustafizur Rahman, the  release stated. Bheramara police officer-in-charge Rafiqul Islam said that Rafiqul Islam Dudu, 45, who ran a tea stall in the area and had allegations against him of drug peddling. ‘We don’t know he is a Jasod leader or not. We ran an anti-drug drive and as he saw the police, he jumped from a bridge. Local people recovered him with injuries and took him to the upazila health complex where duty doctors declared him dead,’ the officer told New Age on Saturday. He said that the victim’s body was buried on Saturday following autopsy. The officer-in-charge also said that the local people during the late evening drive held three police members. A team of Bangladesh Army and Border Guard Bangladesh rescued them and handed them over to the police station at about 3:00am on the day. Bheramara upazila health and family planning officer Mizanur Rahman told New Age that the police brought Rafiqul Islam dead at the upazila health complex at about 8:00pm on Friday. ‘We have not found any injury marks in his body. We have sent the body to Kushtia General Hospital for autopsy to find the exact cause of death,’ Mizanur added. According to rights organisation Ain O Salish Kendra, 3,973 people died in reported crossfire allegedly during encounters with members of law enforcement and security agencies and also in their custody between January 2004 and June 2024. Of them, 2,032 people were killed allegedly during gunfights with the police and while held in their custody, as reported by the police, Ain O Salish Kendra data shows. It also shows that 94 people among the total 3,973 deaths occurred during the joint custody of the Rapid Action Battalion and the police. At least eight people became victims of extrajudicial killing from August 9 to September 30 after the Professor Muhammad Yunus-led interim government assumed power on August 8, according to a report by human rights organisation Odhikar published on November 8. ‘Of the eight, one died due to torture by the police, one died in torture by the members of the Department of Narcotics Control, and three were tortured to death by the joint forces. Additionally, three people were shot dead by the joint forces,’ said Odhikar in its quarterly report on the human rights situation from July to September.",https://www.newagebd.net/post/country/252861/jasod-leader-killed-during-police-drive
We want good relations with all: Touhid,"Foreign adviser Mohammad Touhid Hossain said that Bangladesh sought good relations with all countries based on mutual respect and equality. He made the comment at a meeting with all upazila officials at Belabo upazila conference room in Narsingdi on Saturday. The adviser said that the government was working towards the goal and had conveyed a clear message to India, expressing the desire for a positive relationship based on shared interests of both parties. ‘The government has been entrusted with a specific responsibility amid the student movement and is working towards implementing reforms, aiming to facilitate free and fair elections, after which power will be handed over to the elected politicians to govern the country,’ he added. The meeting was chaired by upazila executive officer Mohammad Abdul Karim and attended by former secretary of bridge division Mohammad Zahid Hossain, adviser of MRDI Mohammad Shahid Hossain, chairman of the Bangladesh Energy and Power Research Council and senior secretary Mohammad Wahid Hossain, former air commodore Mohammad Khalid Hossain, assistant police superintendent (Raipura circle) Afsan Al Alam, assistant commissioner (land) Mohammad Najmul Hossain, and other local leaders.",https://www.newagebd.net/post/country/252860/we-want-good-relations-with-all-touhid
