title,content,link
Pakistan nat’l airline to resume flights to Europe after ban lifted,"Pakistan’s beleaguered national airline will resume flights to Europe on January 10 after European Union authorities lifted a four-year ban on the carrier, the company said in a statement on Saturday. The statement from Pakistan International Airline (PIA), which was at the centre of a pilot license scandal, said a ‘PIA flight will depart from Islamabad to Paris on January 10’. ‘Initially, two flights will be operated weekly (on Friday and Sunday), which will gradually be increased.’ PIA was barred from flying to the EU in June 2020, a month after one of its aircraft plunged into a street in the southern city of Karachi, killing nearly 100 people. The disaster was attributed to human error by the pilots and air traffic control, and was followed by allegations that nearly a third of the licences for its pilots were fake or dubious. The airline remains banned from operating in the United States. After Europe’s ban was lifted last week, a spokesman for the carrier said they would ‘strictly adhere to EASA’s regulations and guidelines’, referring to the European Union’s aviation authority. PIA, which employs 7,000 people, has long been accused of being bloated and poorly run -- hobbled by unpaid bills, a poor safety record and regulatory issues. Pakistan’s government has said it is committed to privatising the debt-ridden airline and has been scrambling to find a buyer. Last month, a deal fell through after a potential buyer reportedly offered a fraction of the asking price. The sale was also part of IMF demands in exchange for aid programmes, including the privatisation of public companies, establishing a broader tax base and ending subsidies for the 40 percent of Pakistanis who live below the poverty line.",https://www.newagebd.net/post/mis/252245/pakistan-natl-airline-to-resume-flights-to-europe-after-ban-lifted
Nobel laureates urge strong AI regulation,"Physics Nobel Prize winner Geoffrey Hinton and chemistry laureate Demis Hassabis on Saturday insisted on a need for strong regulation of artificial intelligence, which played a key role in their awards. ‘AI is a very important technology to regulate but I think it’s very important that we get the regulations right and I think that’s the hard thing at the moment is it’s such a fast moving technology,’ Hassabis told a news conference in Stockholm. Hassabis, who jointly won with Americans David Baker and John Jumper for revealing the secrets of proteins through AI, said such evolutionary speed posed a giant challenge. But the underlying issue, he said, is ‘about what do we want to use these systems for, how do we want to deploy them and making sure that all of humanity benefits from what these systems can do.’ British-Canadian Hinton, considered the ‘Godfather of AI,’ conceded that ‘I wish I’d thought about safety earlier,’ in allusion to his fears about the potential for AI to ramp up the arms race. Hinton, who made headlines when he quit Google last year and warned of the dangers machines could one day outsmart people, was awarded his Nobel along with American John Hopfield for work on artificial neural networks. ‘Governments are unwilling to regulate themselves when it comes to lethal autonomous weapons and there is an arms race going on between all the major arms suppliers like the United States, China, Russia, Britain, Israel. Hassabis said he was recommending governments come up with ‘fast and nimble regulations.’ He said he had been advising governments and civil society to build on regulations in domains such as healthcare and transport ‘and see how the technology develops and then quickly adapt to the way that’s going.’ He told AFP he had had discussions with Elon Musk about the ‘existential threat’ posed by inappropriate use of AI and indicated the tech billionaire was concerned at the potential for AI to wrest control from humans. He added that he was confident Musk would ‘communicate that to Trump and his administration’ when Donald Trump returns to the White House in January. But he warned that he was not sure if all of Trump’s team would necessarily be sufficiently attuned to the risks entailed, adding that he believed Musk himself is not a ‘particularly moral’ person.",https://www.newagebd.net/post/telecom/252244/nobel-laureates-urge-strong-ai-regulation
"Businesses seek stable law, order","Business leaders on Saturday called on the government to take immediate actions to ensure a stable law-and-order situation in industrial areas, and secure the safety of factories, particularly in the garment sector. A meeting held at the BGMEA Complex at Uttara in the capital Dhaka, leaders of the country’s key industry associations said that a secure environment was vital for safeguarding jobs and fostering economic development. Escalating safety risks in industrial areas are a key concern, business leaders said citing a recent attack on a deputy managing director of Mahmud Denim Limited. They warned that ongoing security issues could discourage investment and entrepreneurship, undermining Bangladesh’s business climate and harming the national economy. Business leaders emphasised the importance of maintaining a secure environment to protect employment and drive economic growth. Industry leaders urged the government to act swiftly to enhance safety conditions, especially in the garment sector, to ensure the stability of Bangladesh’s industrial landscape. Another major concern discussed at the meeting was the ongoing gas supply shortage. Business leaders expressed frustration over banking challenges, particularly issues with access to financing and liquidity, saying that the issues were hindering business operations. The leaders also expressed concerns about a new Bangladesh Bank policy on defaulted loans, saying that it could disrupt private sector investment and employment. Businesses expressed concerns over Bangladesh’s upcoming graduation from least developed country status in 2026, warning that losing trade benefits could harm the country’s global competitiveness. They also recommended a 3-6-year extension for the country’s graduation from least developed status to better prepare for the challenges ahead. The meeting, chaired by the administrator of Bangladesh Garment Manufacturers and Exporters Association Md Anwar Hossain, was attended by Square Pharmaceuticals managing director Tapan Chowdhury, FBCCI administrator Md Hafizur Rahman, Bangladesh Employers Federation president Ardashir Kabir, Bangladesh Chamber of Industries president Anwar Ul Alam Chowdhury Parvez, Bangladesh Knitwear Manufacturers and Exporters Association president Mohammad Hatem, Bangladesh Textile Mills Association president Showkat Aziz Russell, and MCCI president Kamran T Rahman, among others.",https://www.newagebd.net/post/trade-commerce/252243/businesses-seek-stable-law-order
Investment promotion ecosystem struggles,"The fragmented structure of investment promotion ecosystem in Bangladesh and poor coordination among investment promotion agencies, regulatory bodies and service providers, outdated laws, weak enforcement of intellectual property rights and a number of other issues were major barriers to attracting investments in Bangladesh. The observation was made in the white paper on the state of Bangladesh economy submitted to chief adviser Muhammad Yunus on December 1. Although the Bangladesh Investment Development Authority was established as the central agency to support investments, its effectiveness was hampered due to insufficient collaboration with other IPAs, regulatory institutions and service providers, the paper said. BIDA’s regional offices also faced infrastructural challenges that hindered the full implementation of its one stop service platform, aimed at streamlining investment procedures. Policy inconsistencies and procedural delays further deterred foreign investments. For instance, the paper said, discrepancies between BIDA’s work permit guidelines and the residency definition under the Income Tax Act 2023 created confusion among investors. Additionally, the work permit approval process could take up to 12 months, frustrating investors. The report recommended integrating visa and work permit procedures, similar to practices in India and Thailand, to improve efficiency. The paper noted that automation efforts in Bangladesh were also incomplete. Initiatives like the VAT online and income tax automation projects still require dual submissions for approvals and registrations, undermining their effectiveness. ‘Furthermore, the monitoring and evaluation system remains weak, as BIDA depends on estimated data from its investor relationship management system, which is not systematically utilised,’ it said. The legislative framework also complicated the investment landscape. Outdated laws such as the Foreign Private Investment Promotion and Protection Act 1989 and the Transfer of Property Act 1882 posed challenges, while the Bangladesh Flag Vessels (Protection) Act 2019 created logistical bottlenecks by mandating 50 per cent of goods be transported via Bangladeshi vessels, despite the limited capacity of national shipping lines. In the pharmaceutical sector, reliance on imported active pharmaceutical ingredients and new regulatory requirements under the Drugs and Cosmetics Act 2023 created operational hurdles. Weak enforcement of intellectual property rights further exposed investors to risks. The report urged the government to strengthen IPR protection and train enforcement agencies like customs and police to improve investor confidence. The absence of a centralised master OSS, originally intended to integrate services from agencies such as the Bangladesh Export Processing Zone, the Bangladesh Economic Zone Authority and the Hi-Tech Park Authority, has led to data inaccuracies and coordination issues. Moreover, duplications in registration processes across multiple agencies could be resolved by introducing a unique investor identification system, the paper suggested. The report also pointed out that BIDA’s registration system included numerous small-scale projects with investments below Tk 15 crore, raising questions about their necessity for BIDA registration when a trade licence could suffice. It called for streamlining processes and reducing the excessive number of regulatory approvals required, which currently stands at 150 across 23 government agencies.",https://www.newagebd.net/post/mis/252242/investment-promotion-ecosystem-struggles
"Capital flights, corruption make ensuring equality challenging","Planning and education adviser Wahiduddin Mahmud on Saturday said that building an equitable society in the current reality was challenging, given that huge capital flights, corruption and massive irregularities had constrained investments in education, health, human resource development and other areas. He made the comment at the inaugural session of the Annual BIDS Conference on Development (ABCD) 2024, organised by the Bangladesh Institute of Development Studies at the Hotel Lakeshore at Gulshan in the capital Dhaka. Wahiduddin, also an economist, inaugurated the four-day development conference titled ‘Equality, Opportunity, Freedom, and Dignity for Equitable and Sustainable Development’. BIDS director general Binayak Sen delivered the opening remarks during the inaugural session. Discussing how Bangladesh could build an equitable society following the student-led mass uprising, Wahiduddin highlighted the severe resource constraints faced by the interim government. He pointed out that significant amounts of money were siphoned off abroad, while domestic funds remained in banks but were inaccessible. Regarding the projects initiated during the previous government’s tenure, he pointed out that several projects were prestige-driven, undertaken primarily for publicity rather than necessity. The interim government is now re-evaluating their purposes and outcomes, he said. ‘We are still trapped in the lower middle-income bracket, far from achieving what the Philippines has, let alone Malaysia,’ the adviser observed. He mentioned that Vietnam’s per capita income in the 1990s was similar to Bangladesh’s. ‘Now Vietnam’s per capita income is 40-50 times of Bangladesh. They secure $20 billion annually in foreign direct investment, while we attract just $2 billion,’ he said. ‘We lack substantial global economic integration and need significant advancements in education and technology,’ he added. Regarding Bangladesh’s LDC graduation, he highlighted the country’s qualification twice for the graduation. Seeking an extension to remain an LDC is seen as regressive, he said. ‘Once qualified, a nation must graduate. We need active global engagement to navigate this shift,’ he added. Wahiduddin Mahmud also expressed hope that Bangladesh would see an elected government in 2025. ‘No country can become rich overnight. It requires collective efforts and a sustained strategy. Our interim government is here for a short term,’ Wahiduddin said. The interim government led by Nobel laureate Muhammad Yunus was formed on August 8 following the fall of the authoritarian regime of Sheikh Hasina, who fled to India amid a student-led mass uprising on August 5. Indermit S Gill, the chief economist of the World Bank Group, said, ‘To escape being trapped in slower growth, middle-income countries need to balance the economic forces of creation, preservation and destruction.’ Middle-income countries which are home to six billion people, are in a race against time, he said.",https://www.newagebd.net/post/economy/252241/capital-flights-corruption-make-ensuring-equality-challenging
RMG exports to US surge in Oct,"Bangladesh’s readymade garment exports to the United States in October 2024 recorded the highest growth marking a 25-per cent increase in quantity and a 26-per cent rise in value compared with those in the same month of 2023. The US’ apparel imports from Bangladesh in October 2024 surged to 227.5 million square metres worth $731 million compared with those of 181.8 million square metres worth $578 million in October 2023, according to the data released by the Office of Textiles and Apparel under the US Department of Commerce. Bangladesh’s apparel exports to the US in September 2024 also recorded substantial growth of 19 per cent to 216.2 million square metres compared with those of 181.7 million square metres shipped in September 2023. Similarly, the export value in September 2024 climbed to $705.20 million, marking a 19-per cent increase from the $594.44 million achieved during the corresponding month of 2023. Meanwhile, Bangladesh’s RMG exports to the US in January-October period of 2024 decreased by 3.31 per cent compared with those in the same period of 2023. This was a sharper decline compared to the overall world import drop of 0.43 per cent, indicating that Bangladesh’s performance was below the global trend. Other competitor countries, such as Vietnam, India, and Cambodia, experienced positive growth in apparel exports to the US during the period. Bangladesh’s apparel exports to the US in the first 10 months of 20-24 declined to $6.15 billion compared with those of $6.36 billion in the same period of 2023. In terms of volume, Bangladesh exported 1.96 billion square metres of apparel from January to October period of 2024 with 1.6 per cent growth. The OTEXA data showed that Bangladesh retained a substantial share of 9.12 per cent, positioning it as the third-largest apparel exporter to the US after China 20.83 per cent and Vietnam 18.88 per cent. The US’ apparel imports from Vietnam grew by 3.87 per cent to $ 12.70 billion in January-October of 2024, while the imports from China declined by 1.41 per cent to $14.03 billion. The OTEXA data showed that the US’ apparel imports from Cambodia grew by 12.86 per cent to $3.22 billion in the first 10 months of 2024 compared with those of $2.86 billion in the same period in 2023. India’s RMG exports to the US market increased by 2.68 per cent to $4.05 billion, while those of Pakistan grew by 4.44 per cent to $1.80 billion in the same period.",https://www.newagebd.net/post/apparel/252240/rmg-exports-to-us-surge-in-oct
Romania police raid houses after vote scrapped,"Romanian police raided houses on Saturday, a day after the top court cancelled the presidential vote in an unprecedented development following allegations of Russian interference in favour of the far-right frontrunner. The court’s shock move, just before the presidential run-off, opens the way for a new electoral process to start from scratch in the EU and NATO member state bordering war-torn Ukraine. A new government—to be formed after last weekend’s legislative elections that were won by the ruling Social Democrats but saw big far-right gains—will set a new presidential election date. The annulment comes after a spate of intelligence documents declassified this week by the presidency detailed allegations against far-right presidential frontrunner Calin Georgescu and Russia, including ‘massive’ social media promotion and cyberattacks. Police searched three houses in Brasov city in central Romania on Saturday as part of the investigation ‘in connection with crimes of voter corruption, money laundering, computer forgery,’ said a statement from the prosecutor’s office. It said the swoop targeted a person involved in the ‘illegal financing of the electoral campaign of a candidate for the presidency of Romania, through the use of sums of money,’ without naming Georgescu. The prosecutor’s office would not name the person at the heart of the operation either. The investigations also concern the violation of the law on the prohibition of organisations and symbols of a fascist, racist or xenophobic nature, the statement added. Little-known outsider Georgescu, who unexpectedly topped the first round of voting on November 24, was favourite to win the second round on Sunday against centrist pro-EU mayor Elena Lasconi, according to several polls. But the documents drawn up for a top security council meeting after the first round of voting ‘revealed an aggressive promotional campaign, in violation of electoral legislation, and an exploitation of algorithms to increase the popularity of Calin Georgescu at an accelerated pace’. One TikTok user paid $381,000 to those involved in the promotion of Georgescu between October 24 and November 24, according to one of the documents. The document identified that user as businessman Bogdan Peschir, who has compared his support for Georgescu to the world’s richest man Elon Musk’s backing of US president-elect Donald Trump. Another declassified document said Romania was a ‘target for aggressive Russian hybrid actions’, including cyberattacks. More than 85,000 cyberattacks—including ‘on election day’—were identified, according to Romanian authorities. Based on those claims, the constitutional court on Friday unanimously decided to annul the entire electoral process, saying it had been ‘marred... by multiple irregularities and violations of electoral legislation’. The United States said it had faith in Romania’s institutions and called for a ‘peaceful democratic process’. Trump’s eldest son, Donald Trump Jr., on X branded the cancelation of the vote as an ‘attempt at rigging the outcome’ and ‘denying the will of the people’. Georgescu, a 62-year-old former civil servant, called it ‘a formalised coup d’etat’ and said democracy was ‘under attack’. His team on Saturday declined to comment on the raids, saying they ‘will not comment or provide answers until we have exact data’. A past admirer of Russian President Vladimir Putin, the EU and NATO sceptic in recent days has reframed himself as ‘ultra pro-Trump,’ vowing to put Romania ‘on the world map’ and cut aid for neighbouring Ukraine. Romania’s pro-EU President Klaus Iohannis said Friday that he would stay in his post until a new government can be formed to set a fresh presidential election date. In last weekend’s parliamentary elections, the governing pro-European Social Democrats won the legislative vote, but far-right parties secured a third of the ballots. Since the 1989 fall of Communism, Romania has not seen such a breakthrough by the far-right banking on mounting anger over soaring inflation and Russia’s war in Ukraine. In a joint appeal on Wednesday, the Social Democrats and three other pro-EU parties—together making up an absolute majority in parliament—signed an agreement to form a coalition, promising ‘stability’.",https://www.newagebd.net/post/europe/252239/romania-police-raid-houses-after-vote-scrapped
Dozens held in Georgia pro-EU protest,"Georgian police said on Saturday they arrested dozens of people during a crackdown on pro-EU protesters who rallied Friday for a ninth consecutive day against the government decision to shelve talks on joining the bloc. Security forces fired tear gas and water cannons to disperse the thousands of people who had gathered outside parliament in Tbilisi in the evening to demand fresh elections and a return to European integration. ‘Law enforcement detained 48 individuals for disobedience to lawful police orders and petty hooliganism,’ the interior ministry said in a statement. The Caucasus nation has been engulfed in turmoil since the governing Georgian Dream party declared that it had won a disputed October 26 election. The government which critics accuse of creeping authoritarianism and of steering the country back towards Russia, last week said it would suspend talks to join the European Union, sparking a fresh wave of demonstrations. Authorities’ heavy-handed response has triggered outrage at home and mounting international condemnation. Hundreds of arrests have been made. The country’s rights ombudsman has accused the police of ‘torture’ against those detained, with scores reporting mistreatment or showing visible injuries. Friday night’s demonstration had been largely peaceful until riot police moved in to clear the area, AFP reporters saw. Scuffles ensued with police making arrests and protesters launching fireworks at security forces. The interior ministry said authorities dispersed the crowd after the ‘actions of some of the people at the protest took on a violent character,’ with some verbally abusing police officers and throwing stones at them. One policeman was injured by a firework, it added. Rights ombudsman Levan Ioseliani said police ‘had no legal grounds for the dispersal of a peaceful rally.’ After the crackdown, smaller groups of demonstrators marched through the streets of the capital and blocked traffic on a central road, with police chasing after them and snatching some protesters. ‘As long as it takes’ - As on several previous nights, the protest ended at dawn and is expected to resume on Saturday. With both sides ruling out a compromise, there appeared to be no clear route out of the crisis. The United States, France and Germany are among the Western countries to have denounced the crackdown on protests. But the government has refused to back down. Before Friday’s rally, the prime minister had praised his security forces for ‘successfully neutralising the protesters’ capacity for violence’, after several opposition party offices were raided and opposition leaders arrested. ‘We have won an important battle against liberal fascism in our country,’ Prime Minister Irakli Kobakhidze told a news conference, using language reminiscent of how the Kremlin in Russia targets its political opponents. Yet, demonstrators remained defiant and rejected Kobakhidze’s characterisation of the protest movement. ‘The vast majority of people here are not affiliated with any parties,’ said Alexander Kavtaradze, 35, an academic who attended Friday’s rally in Tbilisi. ‘We’re here because we believe in the European democratic future of this country.’ Thousands have also staged anti-government rallies in the second city of Batumi on the Black Sea coast. ‘People are ready to fight for as long as it takes,’ said Adi, 37, a winemaker, protesting in the capital. Critics of Georgian Dream are enraged by what they call its betrayal of Tbilisi’s bid for EU membership, enshrined in the constitution and supported by around 80 percent of the population. Several ambassadors, a deputy foreign minister and other officials have resigned over the suspension of EU talks. Georgian Dream, in power for more than a decade, has advanced controversial legislation in recent years, targeting civil society and independent media and curbing LGBTQ rights. Brussels warned such policies were incompatible with EU membership, while domestic critics accuse the government of copying Russia’s playbook.",https://www.newagebd.net/post/europe/252238/dozens-held-in-georgia-pro-eu-protest
Storm Darragh batters UK,"Tens of thousands of people across the UK were left without power on Saturday morning after Storm Darragh hit the country with strong winds and caused pre-Christmas travel disruption. The UK’s Met Office had issued a rare red alert for high winds overnight to Saturday morning (0300 to 1100 GMT) covering parts of Wales and southwest England. The government warned three million people living in the area with a siren-like alert on their phones to stay at home on Friday night. Business Secretary Jonathan Reynolds said the storm posed a ‘challenging situation’. ‘About three million homes will have had the emergency alert system to their mobile phone. I would just encourage anyone who has had that to follow the advice,’ Reynolds told Sky News on Saturday. Darragh, the fourth named storm of the season, is also expected to bring heavy rain through the weekend, with more than 100 flood warnings and alerts in place across the UK. In Wales, the Met Office estimated gusts of up to 150 kmph (93 mph), which knocked out power for over 50,000 people, according to the PA news agency. Power cuts affected 86,000 homes in England, Scotland and Wales, according to the Energy Networks Association. Network Rail Wales suspended trains on the Welsh northern coast due to a ‘fallen tree blocking the line’, and several bridges in southern England and Wales were closed for safety reasons. A separate amber warning, which is less serious than the red alert but still poses ‘potential risk to life and property’, covering a larger stretch of the UK and Northern Ireland is in place until Saturday night. In Northern Ireland, thousands were left without power, and several bus and train services were suspended or delayed. Christmas markets and sporting events were postponed, including the Merseyside derby between Premier League leaders Liverpool and Everton. In Ireland, which issued an ‘orange’ wind warning, 400,000 people were left without electricity, according to the RTE news agency. Dublin Airport said a ‘a number of flights scheduled for Saturday morning have been cancelled by airlines’ due to the storm. Darragh comes two weeks after Storm Bert battered much of Britain, causing ‘devastating’ flooding in parts of Wales and knocking out power to thousands of homes in Ireland.",https://www.newagebd.net/post/europe/252237/storm-darragh-batters-uk
Zelensky slams Putin after Russian strikes kill 12,"Ukrainian President Volodymyr Zelensky on Friday slammed Russia and its President Vladimir Putin over two aerial attacks that killed at least 12 people. Moscow has ramped up its strikes on Ukraine as winter sets in, and Zelensky said the attacks showed Russia has no interest in a deal to end its nearly three-year invasion. At least 10 people were killed in the southern city of Zaporizhzhia, while two were killed in Zelensky’s hometown of Kryvyi Rig, officials said. ‘Thousands of such strikes carried out by Russia during this war make it absolutely clear that Putin does not need real peace,’ Zelensky said in a post on Telegram. ‘Only by force can we resist this. And only through force can real peace be established,’ he added. Zaporizhzhia governor Ivan Fedorov said a Russian attack had set a car garage and service station on fire in the blast, posting images of a fire blazing with debris strewn across the street. A total of 24 people were wounded there, including a four-month-old girl and at least two other children aged four and eleven, he said. In an update increasing the toll from the strike to 10, Ukraine’s national emergency services said on Telegram that the petrol station blaze was extinguished along with six cars on fire. Another 17 were wounded in the strike on Kryvyi Rig in the centre of Ukraine, Zelensky said. A six-year-old-boy was among the injured, Kryvyi Rig military administration head Oleksandr Vilkul said on Telegram. ‘A three-storey building was destroyed, residential buildings and cars were damaged’ in that attack, the agency said on Telegram. The latest strikes come after weeks of sharp escalation in the conflict, with Moscow stepping up its attacks on Kyiv’s energy infrastructure at the start of the harsh Ukrainian winter. And with Donald Trump’s return to the White House looming, the support of Kyiv’s key ally the United States has been thrown into question. Meanwhile Ukraine’s outgunned and outmanned forces have buckled across the eastern front in the face of a grinding pre-winter offensive from Russia. Moscow said Friday its forces had captured a village near the embattled supply hub of Pokrovsk and another near the industrial town of Kurakhove, gaining further ground in two key areas of the east Ukraine frontline. Analysts expect the next few months to be crucial as both sides jostle for battlefield momentum ahead of what are expected to be peace negotiations imposed by Trump. Zelensky is set to travel to Paris this weekend for the reopening of the Notre Dame cathedral, where he hopes to meet with the US president-elect, a senior Ukraine official told AFP. Trump, a sceptic of US aid to Kyiv, has said he could end the war within 24 hours of coming to office, but has yet to say how he intends to do so. Zelensky has repeatedly said Ukraine would not be able to hold off Russia’s advancing troops without US support, and there are fears in Kyiv that Trump could try to force them to accept peace terms favourable to Russia. Fears in Ukraine that the Republican would press Kyiv to accept major territorial concessions increased after Trump named Keith Kellogg, a retired general and critic of US military aid, as his Ukraine envoy last month. President Joe Biden’s outgoing administration announced an additional $725-million military package for the country on Monday.",https://www.newagebd.net/post/europe/252236/zelensky-slams-putin-after-russian-strikes-kill-12
