title,content,link
Failed to fetch title,Content not available,https://www.newagebd.net/post/cricket/252838/play-abandoned-in-brisbane-test-with-australia-28-0
England fight back on opening day of third NZ Test,"New Zealand failed to capitalise on a rock-steady start to reach 315-9 on day one of the third and final Test against England in Hamilton on Saturday. Led by seamers Matthew Potts and Gus Atkinson, the tourists fought back with the ball after openers Tom Latham (63) and Will Young (42) put on 105 for the opening stand. However, the hard early work was undone by a flurry of loose shots in the afternoon as six wickets fell for 89 runs at Seddon Park. Late hitting from Mitchell Santner handed the momentum back to the home side, including a straight six off the day’s final ball to raise a half-century. Santner will resume on 50 not out, alongside the scoreless Will O’Rourke. England’s goal of completing a 3-0 series clean sweep was kept alive by some disciplined seam bowling after putting the Black Caps in to bat. Potts (3-75) impressed by removing top-scorer Latham and danger man Kane Williamson (44) to celebrate his recall at the expense of Chris Woakes. The 26-year-old said England had ‘wrestled’ their way back into the game after going wicket-less in the first session. ‘In this group the character’s real strong,’ Potts said. ‘I think if you notice, there’s periods where we do go through a phase of not taking any wickets and we know that if we do stick to our guns and we are meticulous with it, that it will come our way eventually.’ Atkinson (3-55) took his career tally to 51 wickets, second only to Australian seamer Terry Alderman’s 54 wickets in 1981 for the most Test scalps in a debut year. Atkinson was among those to benefit from New Zealand’s reckless middle-order batting. Rachin Ravindra (18), Daryl Mitchell (14), Tom Blundell (21) and Glenn Phillips (5) were all caught by fielders on the off-side when failing to keep the ball down. It reflected a do-or-die approach, with 228 runs -- or 72 percent of their total -- coming through boundaries. Latham and Young belatedly unearthed the kind of batting resolve largely missing in big losses in Christchurch and Wellington that had put the hosts down 2-0 in the series. Young fell for his lunch score, caught smartly at second slip by Harry Brook off Atkinson, before Latham edged down the leg side off Potts soon afterwards. It ended the best opening stand of the seam-dominated series from either team, surpassing the previous best of 18. The key wicket of Williamson fell soon after tea, playing on in agonising fashion when he failed to kick the ball clear as it ballooned onto his stumps -- prompting a feeling of ‘pure elation’ for Potts. Veteran bowler Tim Southee, playing his 107th and final Test, delighted supporters at his home ground with a whirlwind 23 off 10 balls. The 36-year-old bowler struck three sixes to take his career tally to 98 and closer to becoming the fourth player to clear the ropes 100 times in Tests. Santner said he and Southee deliberately adopted a free-wheeling approach, believing it best suited a pitch offering variable bounce. ‘I think Tom and Will did an outstanding job before lunch and I think credit to England, they actually stuck in it for a long time and bowled good areas,’ said Santner, whose spin could prove important later in the Test. ‘There’s still enough in the wicket, and a little bit of probably uneven bounce.’",https://www.newagebd.net/post/cricket/252837/england-fight-back-on-opening-day-of-third-nz-test
Manchester derby brings sleepless nights for Guardiola,"Riddled with anxiety about Manchester City’s shocking decline, Pep Guardiola will endure another sleepless night as he tries to pose more problems for Ruben Amorim in the Manchester United manager’s first taste of the Premier League’s most explosive rivalry. For the first time in years, City go into the Manchester derby mired in even more turmoil than United after a dismal run of one win in 10 games in all competitions. Wednesday’s 2-0 Champions League defeat at Juventus was City’s seventh loss in that period, an astonishing collapse for a club that has won six of the last seven Premier League titles, including their current streak of four in a row. United are hardly in peak form themselves, having won just three of Amorim’s six games in charge since he replaced the sacked Erik ten Hag. But Amorim has already inflicted one painful blow to Guardiola this season when his Sporting side crushed City 4-1 in the Champions League in Lisbon on November 5. City squandered an early lead on that occasion, blown away by Viktor Gyokeres’ hat-trick as Amorim ruthlessly exposed the gaping holes in Guardiola’s ramshackle defence. That chastening loss came just days before Amorim officially took charge at Old Trafford and Guardiola would love to exact avenge at the Etihad Stadium this weekend. Whether Guardiola’s injury-plagued team, whose confidence appears to be in tatters, are in any shape to deliver a sixth win in their last seven league meetings with United is another matter. The strain of the worst run of his glittering managerial career is taking a toll on Guardiola as well. In an interview before the Juventus game, Guardiola said his state of mind was ‘ugly’, his sleep was ‘worse’ and he was eating lighter as his digestion has suffered during City’s collapse. On Friday, Guardiola, who recently signed a new two-year contract, insisted he was ‘fine’ despite the stress. ‘In our jobs we always want to do our best. When that doesn’t happen you are more uncomfortable than when the situation is going well,’ said Guardiola, who could have just three fit defenders available on Sunday. ‘In good moments I am happier but when I get to the next game I am still concerned about what I have to do. ‘There is no human being that makes an activity and it doesn’t matter how they do.’ There is no question another loss to Amorim would be a huge blow for Guardiola, whose fourth-placed side are eight points behind leaders Liverpool, who have a game in hand. Yet Amorim has plenty of issues of his own to resolve after a rocky first month in Manchester featuring only one league victory in four matches. United are languishing in 13th place after successive league losses to Arsenal and Nottingham Forest underlined the extent of the rebuilding job faced by Amorim. They struggled to find any fluency in a nervy 2-1 victory at minnows Viktoria Plzen in the Europa League on Thursday. Given United’s mediocrity before and since his arrival, Amorim is in no position to cast aspersions about City’s woes. ‘I never think about these things. We will face a great opponent and I’m more focused on our problems, so we have a lot of issues here,’ he said. ‘I’m more focused on what we should do on Sunday to win the game, so I’m really focused on my team.’ And the 39-year-old believes City are capable of hitting back if United allow them to rediscover their rhythm amid the sound and fury of the derby. ‘The great teams can respond in any moment. I think they are in a better place than us in the type of understanding the game,’ he said. ‘The way they play, the confidence they have. Even in these kind of moments.’",https://www.newagebd.net/post/football/252836/manchester-derby-brings-sleepless-nights-for-guardiola
MSC beat Abahani to take top spot,"Malian forward Souleymane Diabate scored the match-winning goal as Mohammedan Sporting Club thumped archrivals Abahani Limited with a 1-0 victory in the first leg of the Bangladesh Premier League at the Shaheed Dhirendhranath Datta Stadium in Cumilla on Saturday. Diabate scored the decisive goal for a 1-0 win over holders Bashundhara Kings in their previous match in Dhaka, fired Abahani’s net with a close-range header in the stoppage time of the first half. With his fourth goal in three matches, Diabate shared the top scorer spot with Police Football Club forward Al-Amin, and pushed Mohammedan to the top of the 10-team table from second place with nine points. Mohammedan made a flying start in the league with a crushing 6-0 win over promoted Dhaka Wanderers when Diabate scored a brace. The foreign player-less Abahani suffered the first defeat in the league and slipped to fifth place from third with six points from three outings. The Sky Blues beat Chittagong Abahani 3-0 after a 2-0 win over another promoted side Fakirerpool Young Man’s Club in their other games. Abahani’s forward Arman Foysal Akash was denied by the woodwork once, just before he struck an equaliser in the stoppage time after the stipulated time but it was ruled out due to offside. Meanwhile, Kings returned to their winning ways after handing the first defeat to Rahmatganj Muslim Friends Society 4-1 in the other day’s match at the Kings Arena. Brazilian midfielder Jonathan Fernandes (10th) opened the account for Kings while Rahmatganj’s forward Nabib Newaz Jibon (12th) restored the parity. Kings another Brazilian midfielder Miguel Ferreira converted a spot kick in the stoppage time of the first half while midfielder Sohel Rana (53rd) and defender Topu Barman (76th) added once each. In the other day’s match at the Shaheed Barkat Stadium in Gazipur, Police Football Club beat Dhaka Wanderers 4-0 with forward Al-Amin (36th, 42nd) scoring a brace. Forward Depok Roy (76th) and midfielder Shah Quazem (84th) were the other scorers for the winners. After playing out three games each, Brother Union (seven), Kings (six) and Police FC (six) were placing from the second to the fourth places respectively.",https://www.newagebd.net/post/football/252835/msc-beat-abahani-to-take-top-spot-
Shanto’s comeback innings goes in vain,"Najmul Hossain Shanto’s impressive comeback innings of 80 off 54 went in vain as Barishal stunned Rajshahi by chasing down 184 runs during the third round of the NCL T20 at the outer ground of the Sylhet International Cricket Stadium on Saturday. National team captain Shanto, who was playing his first competitive match after missing out on the ongoing West Indies tour due to injury, along with Habibur Rahman (47 off 33) and Sabbir Hosan (23 off 11), helped Rajshahi to post a challenging total after sent to bat first. In reply, Barishal openers Abdul Mazid (53 off 39), Iftakhar Hossain (35 off 24) and Fazle Mahmud (56 off 34) laid a solid foundation. Then, Salman Hossain (21 off 12) and Moin Khan (15 off 8) took them off the mark with three balls to spare. At the main ground in the morning, Dhaka suffered a crushing defeat by 10 wickets to Chattogram after skittled out for just 64. Left-arm pacer Fahad Hossain took four for 11 runs, while Ifran Hossain, Ahmed Sharif, and Mahmudul Hasan took two wickets apiece. Chattogram openers Mahmudul Hasan Joy and Tamim Iqbal got them home in 11 overs with all the wickets unscathed. In the afternoon, the reigning longer version NCL champions Sylhet suffered their third consecutive defeat as they got outplayed by five wickets against Rangpur at the main ground. Batting first, Sylhet managed only 120-6 after Tofael Ahmed hit 51 off 38 while batting at seven. Rangpur’s duo of veteran Naeem Islam (50 off 35) and young gun Abdullah Al Mamun (29 off 12) got them to their third consecutive win with 26 balls. At the outer ground, Khulna fell short of six runs while chasing Dhaka Metro’s 146 runs in an 18-over contest. Metro opener Imranuzzaman top-scored with 46 off 28 while Khulna pacer Mehedi Hasan Rana took 3 for 25. In the chase, Khulna kept losing wickets regularly. The Bangladesh U-19 team captain, Azizul Hakim, top-scored with 29 from 17, but other than him, none could make any substantial contribution. Metro’s off-spinner Aliss Al Islam took three for 24.",https://www.newagebd.net/post/cricket/252834/shantos-comeback-innings-goes-in-vain
Bangladesh look to capitalise on batters’ form in T20Is,"Bangladesh are eyeing to capitalize on the batters’ form from the recently concluded ODI series, despite suffering a 3-0 defeat against the West Indies, as the battle of T20Is begins on Monday. The first of the three-match series is scheduled to begin at 6:00am Bangladesh Standard Time at the Kingstown in St Vincent. It’s been a mixed tour for Bangladesh so far, as they made a comeback to draw the Test series 1-1 by securing a 101-run win in the second Test in Jamaica after suffering a defeat in the first Test in Antigua by 201 runs. But then the Tigers were swept by the hosts in ODIs—the format that often seemed to be their favorite. They had been on a winning streak of 11 matches in the format before losing the first ODI against West Indies by five wickets. Bangladesh suffered defeats in the second and third ODIs by a seven-wicket and a four-wicket respectively. Bangladesh batters displayed batting prowess by scoring 294 in the first ODI and 321 in the third match. As they prepare for the upcoming T20 series, Soumya Sarkar stated that the batters’ current form would be helpful. ‘We have been playing well in the ODIs. But we didn’t have a good couple of series. However, batters have scored 300 runs. This is a positive sign,’ Soumya said in a BCB video. The bowlers, though, came under scrutiny after failing to defend two big totals. Soumya, who last played in the format in the last World Cup, hoped that they would make a comeback in the 20-over series. ‘The bowlers might’ve struggled in the [ODI] series a bit. I hope they will come back in the T20 series,’ he said. ‘And if the batters continue to maintain the consistency and the batters do something good, then we can hope for something good,’ he added. However, it won’t be easy for Bangladesh, as they are struggling in this format, having lost six of their last T20 matches. Bangladesh’s last T20 victory against the West Indies was about six years ago. Since then, they have suffered four consecutive losses to the Caribbean. West Indies, however, aren’t on top of their game either. They lost to England at home by 3-1 before losing to Sri Lanka away by 2-1. Soumya said that whatever the difference between the two teams, it won’t matter in the series. ‘The thing is, it’s a game of 40 overs. The big teams and small teams, it won’t matter. If we can do well in the three departments, then we can hope that we can beat them comfortably,’ said Soumya. Bangladesh will see a new captain Liton Das in the series after Mehidy Hasan Miraz led them in the absence of injured captain Najmul Hossain Shanto. Bangladesh also recalled all-rounder Shamim Hossain and Afif Hossain, whereas pacer Ripon Mondol has been called into the senior side for the first time after playing in the Asian Games 2023. The venue also holds some bitter memories for Bangladesh. It was where that they missed a golden opportunity to reach the semifinals of the T20 World Cup, suffering a crushing defeat against Afghanistan in June.",https://www.newagebd.net/post/cricket/252833/bangladesh-look-to-capitalise-on-batters-form-in-t20is
Georgia ruling party installs loyalist president,"Georgia’s ruling party on Saturday installed a far-right loyalist as president in a controversial election process, amid a deepening constitutional crisis and weeks of mass pro-EU protests. The Black Sea nation has been in turmoil since the governing Georgian Dream party claimed victory in contested October parliamentary elections. Its decision last month to delay European Union membership talks ignited a fresh wave of mass rallies. An electoral college, controlled by the ruling Georgian Dream party and boycotted by the opposition, elected Mikheil Kavelashvili with 224 votes as the country’s next figurehead leader for a five-year term, central election commission chair Giorgi Kalandarishvili said. The opposition has denounced Saturday’s election as ‘illegitimate’ and said the sitting president, Salome Zurabishvili remains the country’s sole legitimate leader. Pro-Western Zurabishvili—who is at loggerheads with Georgian Dream—has refused to step down and is demanding new parliamentary elections, paving the way for a constitutional showdown. On Saturday morning, protesters began gathering outside the parliament building—which was cordoned off by police—ahead of a rally scheduled for the evening. Demonstrators shared tea to keep warm on a frosty morning, with water cannons parked nearby, an AFP reporter witnessed. ‘Georgia never loses its sense of humour, celebrating the election of a footballer as president,’ Zurabishvili wrote on social media. She shared video footage of protesters playing football in the snow in a clear jab at Kavelashvili. One of the protesters, 40-year-old Natia Apkhazava, said she arrived early ‘to protect our European future’. ‘Our (parliamentary) election was rigged. We need new elections,’ she said. ‘We have been protesting here for 16 days... and we’ll keep fighting for our European future.’ Protests are scheduled to take place at around a dozen locations in Tbilisi. Thousands of pro-EU demonstrators filled the streets of the capital on Friday, before gathering outside parliament for the 16th consecutive day. A former diplomat, Zurabishvili is a hugely popular figure among protesters, who view her as a beacon of Georgia’s European aspirations. Ahead of Saturday’s vote, Zurabishvili called it ‘a parody. It will be an event entirely devoid of legitimacy, unconstitutional and illegitimate,’ she told a press conference. Opposition groups accuse Georgian Dream of rigging the October 26 parliamentary vote, backsliding on democracy and moving Tbilisi closer to Russia—all at the expense of the Caucasus nation’s constitutionally mandated bid to join the European Union. Kavelashvili, 53 -- the sole candidate for the largely ceremonial presidential post—is known for his vehement anti-West diatribes and opposition to LGBTQ rights. Georgian Dream scrapped direct presidential elections in 2017. With Zurabishvili refusing to leave office, opposition lawmakers boycotting parliament, and protests showing no signs of abating, the legitimacy of Kavelashvili’s election has been undermined from the outset. One author of Georgia’s constitution, Vakhtang Khmaladze, has argued that all decisions by the new parliament are void. This is because it ratified the mandates of newly elected lawmakers before a court issued a ruling on a legal bid to contest the elections filed by the incumbent president, he explained. ‘Georgia is facing an unprecedented constitutional crisis,’ Khmaladze told AFP. It remains unclear how the government will react if Zurabishvili refuses to step down after her successor is inaugurated on December 29. Police have fired tear gas and water cannons during more than two weeks of demonstrations and arrested more than 400 protesters, according to the Social Justice Centre, an NGO. On Friday, Amnesty International said protesters had faced ‘brutal dispersal tactics, arbitrary detention and torture’. There have also been raids on the offices of opposition parties and arrests of their leaders. As international condemnation of the police crackdown mounted, French President Emmanuel Macron told Georgians their ‘European dream must not be extinguished’. ‘We are by your side in supporting your European and democratic aspirations,’ he said in a video address. Earlier this week, Macron made a phone call to Georgian Dream founder Bidzina Ivanishvili—the tycoon widely considered to be Georgia’s real power broker. His decision to call Ivanishvili—rather than Prime Minister Irakli Kobakhidze—is indicative of the West’s hesitancy to recognise the legitimacy of Georgian Dream’s new government. Washington has also imposed fresh sanctions on Georgian officials, barring entry for around 20 people accused of ‘undermining democracy in Georgia’, including ministers and parliamentarians.",https://www.newagebd.net/post/europe/252832/georgia-ruling-party-installs-loyalist-president
Iran confirms increase in IAEA nuclear inspections,"Iran confirmed Saturday that it has allowed watchdog the International Atomic Energy Agency (IAEA) to increase the number of inspections it carries out into Tehran’s nuclear programme, state media reported. ‘We have increased capacity—it is natural that the number of inspections should also increase,’ the official IRNA news agency quoted the country’s nuclear chief Mohammad Eslami as saying. ‘When we carry out nuclear activities, and where we deal with nuclear materials, changing the scale will naturally change the monitoring level,’ he added. Eslami’s comments came after an IAEA report, seen by AFP on Friday, that Iran had agreed to increased monitoring. ‘Iran agreed to the agency’s request to increase the frequency and intensity of the implementation of safeguards measures at Fordo enrichment plant’ south of Tehran, the IAEA report said. Last week the UN nuclear watchdog said Iran had revamped Fordo so it could ‘significantly increase the rate of production of uranium enriched up to 60 percent’, close to the 90 percent needed to make a nuclear weapon. Iran insists on its right to nuclear energy for peaceful purposes, and denies it is seeking an atomic weapons capability. ‘The IAEA has always had access to monitor within the framework of the safeguard agreement and the NPT, and we have not created any obstacles for it and we will not do so,’ Eslami said. The Non-Proliferation Treaty or NPT requires member states to declare and maintain their nuclear materials under IAEA supervision. Last month, Iran announced it would launch ‘new and advanced’ centrifuges in response to an IAEA board resolution censuring Tehran for what it called a lack of cooperation with the agency. Britain, France and Germany on Tuesday ‘condemned’ Tehran’s latest steps to expand its nuclear programme, ‘strongly urging’ it to reverse them. In a letter to the UN Security Council, the three European powers raised the possibility of restoring all UN sanctions against Iran to keep it from developing its nuclear programme. Nuclear tensions with the West have soared since Donald Trump withdrew from a landmark 2015 deal with Tehran during his first term as US president. The deal had provided sanctions relief in exchange for limits on Iran’s nuclear programme.",https://www.newagebd.net/post/middle-east/252831/iran-confirms-increase-in-iaea-nuclear-inspections
Brazil ex-defense minister arrested over coup plot,"Brazilian authorities on Saturday arrested Braga Netto, a former defense minister and close ally of ex-president Jair Bolsonaro, on suspicion of obstructing an investigation into an alleged coup attempt in 2022, a police source told AFP. Brazil’s Federal Police said it had detained ‘people who would be obstructing’ the investigation. ‘Braga Netto was arrested in the operation,’ the source said. In late November, police released a report recommending the indictment of former far-right president Bolsonaro and several dozen allies for attempting a coup d’état to prevent the inauguration of leftist Luiz Inacio Lula da Silva. The list included Netto, who was also his running mate in the 2022 elections. Attorney general Paulo Gonet has been examining the allegations to see if evidence supports charges being laid against Bolsonaro and the 36 others named as co-conspirators. The 884-page report drawn up after a nearly two-year police investigation urges Gonet to indict Bolsonaro and the others for planning an attempted coup and seeking to ‘violently overthrow the democratic state.’ It details alleged collusion between Bolsonaro and some of his officials, including members of his military brass, to claim fraud in the 2022 elections won by Lula and to use decrees to sideline the Supreme Court. ‘The then-President of the Republic, Jair Bolsonaro, actively participated in the creation of the coup plan, being directly involved in the drafting of documents and strategies to remain in power, even after the electoral defeat,’ the report said. Bolsonaro was also ‘fully aware’ of an alleged plan by elite soldiers to assassinate Lula, his vice president and a Supreme Court judge, said the report. The plan, called ‘Green and Yellow Dagger,’ was allegedly discussed at Netto’s home. It was printed at the Planalto palace, the seat of the Brazilian presidency, according to investigators. A draft of the coup plan was found at the headquarters of Bolsonaro’s Liberal Party among the belongings of one of Netto’s advisors.",https://www.newagebd.net/post/latin-america/252830/brazil-ex-defense-minister-arrested-over-coup-plot
Five dead as migrant boat sinks off Greece,"Five migrants died early Saturday when a migrant boat sank off Crete, Greece’s coastguard said, leaving 40 people reportedly missing while 39 survivors were rescued. The boat sank 12 nautical miles southwest of the island, according to ERTNEWS, which reported the 40 missing. A huge rescue operation involving vessels and aircraft was under way in the sea south of the island of Gavdos, south of Crete, after the boat capsized shortly after midnight, the coastguard said. The first dead was found Saturday morning. Local media said another man was taken by helicopter to hospital in the city of Chania on Crete and was admitted to intensive care. Saturday afternoon, the coastguard told AFP that the number of migrants found dead had risen to five. Greece has seen a 25-per cent increase this year in the number of migrants arriving, with a 30-percent increase to Rhodes and the southeast Aegean, according to the migration ministry. Several similar accidents have occurred in recent weeks. In late November, eight migrants, six of them minors, died north of the island of Samos, on a route frequently used by people smugglers.",https://www.newagebd.net/post/europe/252829/five-dead-as-migrant-boat-sinks-off-greece
