title,content,link
Mehidy blames bowling as Tigers’ winning run ends,"Bangladesh’s 11-match winning streak over the West Indies came to an end on Sunday when they were defeated by five wickets at Warner Park in St Kitts, in what captain Mehidy Hasan Miraz described as ‘a tough day for the bowlers.’ The visitors failed to defend 294 on a pretty good batting wicket as Sherfane Rutherford’s dream run continued in ODIs. The left-hander now has five fifties and one century in just eight innings and five consecutive fifty-plus innings to his name. Mehidy, though, remained hopeful that they would make a comeback and win the series as the two teams face each other in the second ODI at the same venue at 7:30pm Bangladesh Standard time today. ‘We’ll learn from so many things,’ said Mehidy after the first match. ‘We made some mistakes. We’ll just focus on how to get better in the next matches. We have two matches left, so I think we have a good chance.’ Mehidy’s team was in a solid position when the hosts lost two openers in the first 10 overs. Tanzim Hasan trapped Brandon King lbw while Nahid Rana did the same to Evin Lewis. The Caribbean team found themselves in a deeper hole when Keacy Carty was caught at midwicket off Rishad Hossain. Karty added 67 runs with his captain, Shai Hope. Hope and Rutherford then started to build the innings and took all the time. The required rate was climbing up as Bangladesh bowlers kept it tight. But Mehidy and Co failed to make an incision in that phase as Hope and Rutherford raised their tempo. Hope took 60 deliveries to reach his fifty but ended up with 86 off 88. Bangladesh got hope when Hope was caught at deep midwicket off Mehidy, but Rutherford was in his groove by that time. He had 19 in the first 29 and then reached his fifty in 47. The left-hander then unleashed all fire as his last 63 came off in just 33. By the time Rutherford was dismissed after hitting seven fours and eight sixes, the West Indies were just seven runs away from ending the winless run against Bangladesh. Mehidy said that the lack of middle-over wickets cost them. ‘We started really well, especially Nahid, Taskin, and Tanzim Shakib; they bowled really well. But after that we didn’t bowl well in the middle overs; we didn’t get wickets. It can happen on this type of wicket. But still the wicket was looking good, and they played well,’ Mehidy added. Earlier, Bangladesh got to a fighting 294 thanks to fifties from opener Tanzid Hasan (60 off 60), Mehidy (74 off 101), and Mahmudullah (50 off 44). Jaker Ali also made a quickfire 48 off 40. After making a breezy start, Bangladesh lost opener Soumya Sarker and Liton Das in quick succession. Mehidy then added two fifty-partnerships with Tanzid and Afif Hossain before Mahmudullah and Jaker added 96 off 74. Mehidy batted with a strike rate of 73.26 while Bangladesh consumed 155 dot balls. But Mehidy later said that they should’ve defended 294. ‘We were satisfied; 294 is a very good score on this kind of pitch,’ said the Bangladesh stand-in captain. ‘Credit goes to them, especially Hope and Rutherford. They got a partnership in the middle over. We didn’t get wickets. I think it was a tough day for our bowlers.’",https://www.newagebd.net/post/cricket/252430/mehidy-blames-bowling-as-tigers-winning-run-ends
Failed to fetch title,Content not available,https://www.newagebd.net/post/cricket/252429/bangladesh-women-suffer-clean-sweep
Failed to fetch title,Content not available,https://www.newagebd.net/post/mis/252428/bangladesh-owes-$196m-in-blocked-airline-funds
"Bangladesh, India in same group","Bangladesh were pitted in Group C with India, Hong Kong and Singapore in the third round of the AFC Asian Cup 2027 qualifiers as the draw was held at the AFC House in Kuala Lumpur, Malaysia on Monday. During the draw, 24 teams were split into six groups of four each. The group matches will be held in a round-robin format on a home-away basis between March 25, 2025 and March 31, 2026. Bangladesh will start their campaign with an away match against India on March 25. Champions of each six group will qualify for the AFC Asian Cup 2027 in Saudi Arabia. So far, 18 teams have confirmed their place, including defending champions Qatar and hosts Saudi Arabia. Bangladesh were last grouped alongside India in the 2022 FIFA World Cup Qualifers where they drew the away game 1-1 but lost the return leg 2-0 which was held in Doha instead of Dhaka due to the Covid-19 pandemic. In the 2023 AFC Asian Cup Qualifiers, Bangladesh were slotted in Group E alongside Bahrain, Malaysia and Turkmenistan and finished last in the group with zero wins.  GROUPS  Group A: Tajikistan, Philippines, Maldives, Timor-Leste Group B: Lebanon, Yemen, Bhutan, Brunei Group C: Bangladesh, India, Hong Kong , Singapore Group D: Thailand, Turkmenistan, Chinese Taipei, Sri Lanka Group E: Syria, Afghanistan, Myanmar, Pakistan Group F: Vietnam, Malaysia, Nepal, Laos",https://www.newagebd.net/post/football/252427/bangladesh-india-in-same-group
Bavuma hails team effort,"South African captain Temba Bavuma said his team’s 109-run win in the second Test against Sri Lanka at St George’s Park on Monday was a big step forward for a largely inexperienced group of players. ‘For a lot of the guys it was a proper taste of what Test cricket is about,’ said Bavuma of a hard-fought match which went into the fifth day. ‘It’s rare when you get to play for five days and it’s also rare when the game is always in the balance. There were times when we were on top and times when Sri Lanka were getting the momentum on their side.’ The win put South Africa on top of the World Test Championship table, which is based on average points gained. South Africa can make certain of qualifying for the final at Lord’s in England next June if they beat Pakistan in a two-match series which starts on December 26. ‘The championship table looks good,’ said Bavuma during the post-match presentation. ‘We see ourselves at number one with two games to go. I don’t know what the maths looks like but we’re playing good cricket and we want it to continue.’ Bavuma was named player of the series after scoring 327 runs in four innings, with a century and three fifties, but said other individuals in the team were making major contributions. Three South Africans made centuries and three bowlers had five-wicket hauls, including left-arm spinner Keshav Maharaj, who took five for 76 to seal Monday’s win. ‘It’s always a good sign when guys are putting in match-winning performances. It speaks to the hunger and desire amongst the team.’ Sri Lankan captain Dhananjaya de Silva said his team had improved on their performance in Durban, where they were beaten by 233 runs after being blown away for 42 in the first innings. ‘The guys fought hard but it was not good enough,’ said De Silva. ‘The bowling attack that South Africa had kept asking questions.’ De Silva said Sri Lanka were improving in away Test matches. ‘We’re getting better but we need to be 100 percent better in every department,’ he said. Sri Lanka lost their remaining five wickets for 33 runs on Monday. Their hopes of an upset win were extinguished when overnight batsmen De Silva and Kusal Mendis were dismissed inside the first 10 overs of the day. De Silva and Mendis, the team’s last recognised batsmen, resumed on 205 for five, still needing 143 runs to win. Maharaj made the first breakthrough when Mendis edged a low catch to Aiden Markram at slip. He made 46 in a 97-run sixth wicket partnership with De Silva. Kagiso Rabada then had De Silva caught behind for 50, exposing the Sri Lankan tail. The last three wickets fell quickly with Maharaj claiming two more scalps and Marco Jansen finishing the match with his first ball of the day when Lahiru Kumara was caught off a wild slog.",https://www.newagebd.net/post/cricket/252426/bavuma-hails-team-effort
Troubled Madrid visit Atalanta,"Real Madrid usually deliver in the Champions League when the pressure is on and their trip to face Atalanta on Tuesday is shaping up to be a crucial clash for the troubled holders. The record 15-time winners have lost three of their first five matches and find themselves 24th in the standings, with places 25 to 36 eliminated at the end of the group phase. Carlo Ancelotti’s side travel to Bergamo this week before hosting RB Salzburg and then visiting French outfit Brest with their future in the competition on the line. In-form Atalanta lead Serie A and have not been beaten yet in the Champions League, sitting fifth. Madrid, meanwhile, have been beset by a string of problems including adaptation difficulties for superstar summer signing Kylian Mbappe and several key players sidelined through injury. Italian coach Ancelotti has tried to ease the pressure on 25-year-old former Paris Saint-Germain striker Mbappe, who has scored 11 goals in 21 games since joining Los Blancos. ‘He isn’t at his best level, but we have to give him time to adapt,’ said Ancelotti last week. ‘He can do better and he’s working to do that.’ While Mbappe’s goal rate is not a cause for particular concern, his performances have left plenty to be desired given his status as one of the world’s top players. Recent penalty misses against Liverpool in the Champions League and Athletic Bilbao in La Liga, both matches finishing in defeats, exacerbated the focus on Mbappe, who has also had off-field problems. The striker was not part of two recent France squads, is battling with PSG over an unpaid salary claim and is also reported to be under investigation in Sweden in a rape case. ‘I received nothing, no summons. I read the same thing as everyone else. The Swedish government hasn’t said anything -- I’m not involved,’ Mbappe told Canal+ on Sunday. Madrid have lost key defenders Dani Carvajal and Eder Militao to long-term knee injury problems. Even midfielder Aurelien Tchouameni, whom Ancelotti has turned to as an emergency defender in the past, has also been out hurt, only returning recently. Madrid will also be without Ferland Mendy, Eduardo Camavinga and David Alaba for the visit to face Atalanta. In the good news column they are set to have Brazilian wing wizards Vinicius Junior and Rodrygo Goes back fit and available. However Vinicius’ expected return re-opens a debate which was in full flow before he suffered a hamstring injury a fortnight ago. The Ballon d’Or runner-up likes to play on the left wing, which is also Mbappe’s favourite spot. After using Mbappe as a centre-forward for much of the season to date, Ancelotti finally swapped them over for one match before Vinicius was hurt. The coach cited the French forward’s break from international duty as the reason to put him on the wing, whereas Vinicius had returned from playing in South America. Ancelotti suggested Mbappe’s struggles were not just down to him but an issue of consistency affecting the whole team. Although he accepted criticism for Madrid’s form, having lost five games across all competitions already, after stumbling just twice in the whole of last season, Ancelotti said his team would fight. ‘It’s not a funeral -- we’re still fighting in all competitions,’ said Ancelotti last week, following Madrid’s stumble at Athletic, the fifth of those defeats. ‘We have to be optimistic, keeping in mind the problems we’re having and have had. ‘But we have to be optimistic because we have a quality squad. We have not been able to find our best form, but I am convinced we will sooner or later.’ With a thumping 3-0 win over Girona on Saturday in La Liga under their belt, following that up with a show of force at Atalanta would start to ease concerns in the Spanish capital.",https://www.newagebd.net/post/football/252425/troubled-madrid-visit-atalanta
India’s Adelaide drubbing puts Rohit under scrutiny,"India’s second Test drubbing in Adelaide showed that captain Rohit Sharma was failing to bring the aggression needed to beat Australia on their own turf, leading cricket luminaries said. The tourists were thrashed by 10 wickets inside three days of the pink ball match on Sunday, as Australia levelled the series 1-1. Rohit, 37, returned to lead the team after missing India’s opening win in Perth due to the birth of his second child, but crashed out with scores of three and six. He had dropped down to number six in the batting order from his usual opening slot in favour of KL Rahul, who played a key part in the Perth Test victory. Former India all-rounder Ravi Shastri said Rohit should revert to the top to allow him to play to his attacking strengths. ‘Thought he was a little too subdued, just seeing his body language,’ Shastri told broadcasters on Sunday. ‘That’s the reason I want him at the top. That’s where he can be aggressive and expressive... I just wanted to see him more involved, and a little more animated.’ Former opener Aakash Chopra was more blunt in his criticism of the skipper. ‘Let’s call a spade a spade,’ he said. ‘We saw defensive captaincy. He allowed the match to drift.’ India’s loss was greeted with derision by newspapers on Monday, with a headline in the Times of India calling the third-day finish ‘short and not so sweet’. The Indian Express branded the spectacle ‘Sad-elaide’. Rohit conceded after the loss that India’s batting fell short after the tourists were bundled out for 180 in the first innings of the day-night Test. Former captain Sunil Gavaskar urged Indian batsmen to show more patience and better shot selection in the third Test, starting Saturday in Brisbane. He also said Rohit should be brought back to the top of the order to take advantage of the new ball and make a quick and early total. ‘If he can get going and get to 20-30 then you could have Rohit Sharma getting a big hundred and (that) is the kind of start which you want,’ Gavaskar told broadcaster India Today. Rohit has managed just one 50 -- and eight single-digit scores -- in his last 12 Test innings since India’s home series against Bangladesh in September. He also led India to a 0-3 whitewash against New Zealand -- their first home series defeat in more than a decade -- ahead of the Australia series.",https://www.newagebd.net/post/cricket/252424/indias-adelaide-drubbing-puts-rohit-under-scrutiny
Girona need ‘magic’ to beat Liverpool,"Girona coach Michel Sanchez said his team needs ‘magic’ from fans at their tiny Montilivi stadium to overcome English giants Liverpool in the Champions League on Tuesday. The Catalan minnows, competing in the competition for the first time in their history, welcome the Premier League leaders who also head the European group table with a 100 percent record. By contrast Girona sit 30th with four defeats from their opening five games, and are fighting to survive in the competition. ‘We will have to run more than ever, but we can do it, of course,’ Sanchez told reporters. ‘They dominate in every way, and that is why we have to think about ourselves, be ourselves and give the best version of ourselves. ‘We will see, with the atmosphere that we have to create... we need the magic of Montilivi to make history.’ Due to UEFA regulations, Girona’s already small capacity is further reduced to under 10,000 seats for European competition. However the lucky few fans inside the stadium will witness a match which Sanchez said he has been waiting to play for years. ‘For me it means a lot, it was a dream as a player, I played in the Europa League with Rayo (Vallecano), reaching the quarter-finals and Liverpool were there as well,’ said Sanchez. Rayo were knocked out in the last eight by Spanish side Alaves, whom Liverpool eventually defeated in the 2001 final in a 5-4 thriller. ‘At Rayo we always sang ‘Next year Rayo vs Liverpool’, that was the dream. ‘After we reached the Champions League it was an opponent I wanted... it will be a special day for Girona, the club, the team and the fans. ‘We have to enjoy it and compete at 100 per cent.’ Sanchez said his dream was now to beat Liverpool 1-0 with veteran Uruguayan striker Cristhian Stuani scoring a 90th-minute winner. The coach explained his team would try to shut down Egyptian winger Mohamed Salah and warned his players they had to be extremely careful after losing the ball. ‘There is always the possibility of controlling a player, every team tries to do that -- (Salah) is in incredible form,’ added Michel. ‘The data says that we are a team that defends well, but there are times when we stop doing it, like in transition and that is where Liverpool are the best team in the world.’",https://www.newagebd.net/post/football/252423/girona-need-magic-to-beat-liverpool
Syria war monitor reports Israeli strikes targeting military sites,"A Syria war monitor said Monday that overnight Israeli strikes targeted military positions and depots in several parts of the country, after Islamist-led rebels ousted president Bashar al-Assad. ‘Since the initial hours after the announcement of the fall of the former regime, Israel began launching intensive air strikes, deliberately destroying weapons and ammunitions depots,’ said the Syrian Observatory for Human Rights. The targets of the overnight strikes included ‘air defence weapons depots and ammunition depots’ belonging to the Syrian military in the coastal Latakia and Tartus provinces, said the Observatory. The Britain-based monitor, which has a network of sources inside Syria, said Israel also launched strikes in the country’s south targeting Tal al-Hara near the Israeli-annexed Syrian Golan Heights, and military positions in Izraa, in Daraa province. Further Israeli strikes destroyed warehouses holding ‘anti-tank weapons’ in the Qalamoun area in the Damascus countryside, the Observatory added. Since Syria’s civil war erupted in 2011, Israel has carried out hundreds of strikes in the country, mainly targeting the army and Iran-backed groups. Israel rarely comments on individual strikes in Syria but has repeatedly said it will not allow Iran to expand its presence in the country. The overnight raids came after the Observatory said Israeli strikes on Sunday hit a security compound of military, intelligence and customs buildings in the city of Damascus. It said Israeli strikes also hit elsewhere including army positions and weapons depots near the Mazzeh military airport on the city’s outskirts. The Observatory also said Israel on Sunday ‘bombed former military sites’ in southern Syria’s Quneitra province. It also said ‘ground forces penetrated and took control of former regime force observation points’ in the Mount Hermon area, further north closer to the Lebanese border. Israeli prime minister Benjamin Netanyahu said Sunday he had ordered the Israeli military to ‘seize’ a demilitarised buffer zone on the border with Syria after Assad’s overthrow, while Israel’s military imposed a curfew for residents of five Syrian towns in the area. The Israeli leader said a 50-year-old ‘disengagement agreement’ between the two countries had collapsed and ‘Syrian forces have abandoned their positions’. As a result, he said, ‘I directed the IDF military yesterday to seize the buffer zone and the commanding positions nearby. We will not allow any hostile force to establish itself on our border.’ Israel seized much of the Golan Heights from Syria in 1967 and later annexed it in a move largely unrecognised by the international community. Israel’s foreign minister Gideon Saar said Monday the takeover of the buffer zone was a ‘limited and temporary step’.",https://www.newagebd.net/post/middle-east/252422/syria-war-monitor-reports-israeli-strikes-targeting-military-sites
Macron eyes broad alliance to form new French govt,"French president Emmanuel Macron has called for a ‘meeting of different political forces’ to hammer out a programme for a new government, the Greens party leader said on Monday amid a political crisis triggered by prime minister Michel Barnier’s ouster. Macron had suggested a ‘new method’ to put together an executive, Greens chief Marine Tondelier said after meeting him at his Elysee Palace office. After July’s snap elections produced no clear majority, Macron took almost two months to name conservative Barnier as premier. He was then toppled last week in a no-confidence vote over a cost-cutting draft budget for 2025 meant to tackle France’s yawning deficit. New polls are ruled out until the summer, leaving Macron this time around to call for a ‘meeting of different political forces to discuss a platform’ that could unite them in government, Tondelier said. Until now, Macron had only been meeting party leaders individually. But cobbling together any majority will be tricky in a parliament almost evenly divided between the NFP left-wing alliance, Macron’s centrists and conservatives, and the far-right National Rally. Macron was ‘very clear about the fact that as far as he is concerned, the RN is not within the circle of parties willing to talk’, Tondelier said on Monday. The RN had initially helped prop up Barnier’s minority government before supporting his downfall. It leaves the left, centre and centre-right to try and find common ground after clashing fiercely ever since Macron’s first presidential win in 2017. Macron’s call for a broad-based meeting suggests a new executive will not be put together quickly. His ally, parliamentary speaker Yael Braun-Pivet, had earlier said a name should come ‘within the next few hours’. She called for Macron’s centrists to join conservative Republicans (LR), independent MPs and the Socialists to form an absolute majority that would survive a no-confidence vote. Others have called for Macron, 46, to himself resign and trigger a new presidential poll. But a defiant Macron last week said that he planned to serve out the remainder of his term, vowing to produce ‘30 months of useful action’ and promising to name a new prime minister in the ‘coming days’. The weekend reopening of Paris’s Notre Dame cathedral, refurbished after a devastating 2019 fire, offered a brief respite from the political crisis as he hosted world leaders including US president-elect Donald Trump and Ukrainian president Volodymyr Zelensky. Macron is now under huge pressure to form a government that can survive a no-confidence vote and pass a budget for next year in a bid to limit political and economic turmoil. Allies have urged Macron to move quickly. ‘We can’t go on like this,’ Macron’s centrist ally Francois Bayrou said on Sunday, warning that the French did not want uncertainty to continue. Bayrou heads the MoDem party, which is allied to, but not part of, Macron’s centrist force. He has been tipped as a possible contender for prime minister. ‘If I can help us get through this, I will,’ he said. However many do not support his candidacy. ‘Mr Bayrou’s political line did not win the legislative elections,’ Tondelier told broadcaster RTL ahead of Monday’s meeting with Macron. ‘We need a personality who is compatible with the left,’ added prominent centre-left politician Raphael Glucksmann. A potential split in the left-wing New Popular Front alliance of Greens, Communists, Socialists and hard-left France Unbowed could prove key to building a new government. Formed to help keep the far right out of power, the NFP emerged as the largest bloc in the National Assembly after the summer elections. Its leaders have long insisted that Macron should appoint a prime minister from their ranks, although the president earlier ruled that out. And the latest government crisis has brought NFP infighting to the fore, with LFI insisting that no cooperation with Macron is possible, while other parties have been open to talks. Meanwhile, RN head Jordan Bardella, whose party has not been invited to talks with Macron, earlier demanded a meeting with the future prime minister. ‘You can’t pretend we’re not here,’ he said. Barnier, prime minister for only three months, remains in charge on a caretaker basis until a new government is appointed.",https://www.newagebd.net/post/europe/252421/macron-eyes-broad-alliance-to-form-new-french-govt
