title,content,link
SC denies Halmark chair Jesmine’s bail plea,"The Appellate Division of the Supreme Court on Thursday rejected a bail petition of Hallmark chairman Jesmine Islam. The Appellate Division, headed by chief justice Syed Refaat Ahmed, passed an order denying the bail plea of Jesmine as the court suspended the bail hearing for three months. The commission filed a case against Jesmine for her alleged involvement in misappropriation of Tk 85,87,00,000 from the state owned Janata Bank by opening false letter of credit. The High Court on March 10 in 2019 granted bail to Jesmine but the appellate division on June 16 in the same year rejected the bail following an appeal by the ACC. The Appellate Division also instructed Jesmine to surrender before the high court within four weeks. The High Court on August 30 in 2022 rejected the bail petition of Jesmine. Finally, she filed bail petition with the Supreme Court against the rejection order of the high court.",https://www.newagebd.net/post/country/251488/sc-denies-halmark-chair-jesmines-bail-plea
Land reform chair Sabur sent to retirement,"The government on Thursday sent land reform board chairman (secretary) Md Abdus Sabur Mondal to retirement on completion of 25 years in service. The public administration ministry issued a gazette notification to the effect, referring to the Section 45 of the Public Service Act, 2018. As per the law, the government can retire any public servant or a public servant can voluntarily on completion of 25 years in service before the normal retirement at the age of 59 in the public service.",https://www.newagebd.net/post/country/251487/land-reform-chair-sabur-sent-to-retirement
Air pollution from fires linked to 1.5m deaths a year,"Air pollution caused by fires is linked to more than 1.5 million deaths a year worldwide, the vast majority occurring in developing countries, a major new study said on Thursday. This death toll is expected to rise in the coming years as climate change makes wildfires more frequent and intense, according to the study in The Lancet journal. The international team of researchers looked at existing data on ‘landscape fires’, which include both wildfires that rage through nature and planned fires such as controlled burns on farming land. Around 4,50,000 deaths a year from heart disease were linked to fire-related air pollution between 2000 and 2019, the researchers said. A further 2,20,000 deaths from respiratory disease were attributed to the smoke and particulates spewed into the air by fire. From all causes around the world, a total of 1.53 million annual deaths were associated with air pollution from landscape fires, according to the study. More than 90 per cent of these deaths were in low and middle-income countries, it added, with nearly 40 per cent in sub-Saharan Africa alone. The countries with the highest death tolls were China, the Democratic Republic of Congo, India, Indonesia, and Nigeria. A record amount of illegal burning of farm fields in northern India has been partly blamed for noxious smog that has recently been choking the capital New Delhi. The authors of the Lancet study called for ‘urgent action’ to address the huge death toll from landscape fires. The disparity between rich and poor nations further highlights ‘climate injustice’, in which those who have contributed the least to global warming suffer from it the most, they added. Some of the ways people can avoid smoke from fires — such as moving away from the area, using air purifiers and masks, or staying indoors — are not available to people in poorer countries, the researchers pointed out. So they called for more financial and technological support for people in the hardest-hit countries. The study was released a week after UN climate talks where delegates agreed to a boost in climate funding that developing countries slammed as insufficient. It also came after Ecuador declared a national emergency over forest fires that have razed more than 10,000 hectares in the country’s south. The world has also been battered by hurricanes, droughts, floods and other extreme weather events during what is expected to be the hottest year in recorded history.",https://www.newagebd.net/post/europe/251486/air-pollution-from-fires-linked-to-1.5m-deaths-a-year
Dhaka’s development plan should be based on water flow: seminar,"Kazi Khaleed Ashraf, the director general of Bengal Institute for Architecture, Landscapes, and Settlements, at a seminar on Thursday emphasised that Dhaka’s development plan should prioritise water flow. Highlighting that Bangladesh is home to the world’s largest delta, where lives depend on the river flow, Kazi Khaleed said, ‘If you really want to talk about planning Dhaka, the number one priority should be identifying the water. But that’s not how planning works in Dhaka—water flow ranks the 13th or 14th on the list of priorities.’ He shared these views while delivering the keynote speech titled ‘Architecture is Bigger than Architecture: The Making of Healthy Cities’ at an event held at the ICDDR, B auditorium in the capital’s Mohakhali, marking the international health research organisation’s 64th anniversary. He said, ‘Water flow should be a new theoretical orientation in designing plans,’ but noted that Dhaka’s floodplains, agricultural lands, and wetlands have been gradually encroached upon in the name of development, which he described as ‘a wrong way to go’. He emphasised that buildings should be designed to allow proper ventilation and act as tools for healing, embodying the concept of ecological architecture by harmonising with nature. To create a healthier and more liveable city, he proposed 11 actionable ideas, including regional planning, preserving riverbanks, protecting floodplains, planting and conserving trees, improving housing, and fostering collaborative city-making. In his welcome remarks, Tahmeed Ahmed, executive director of ICDDR, B, highlighted the organisation’s role in the World Health Organisation’s approval of Cecolin, the fourth HPV vaccine for single-dose public use. He described this milestone as a significant step forward in combating cervical cancer, a disease that claims a woman’s life every two minutes, with 90 per cent of these deaths occurring in low- and middle-income countries. Edwards Cabrera, first secretary for Development-Health of Global Affairs Canada, also spoke on the occasion.",https://www.newagebd.net/post/country/251485/dhakas-development-plan-should-be-based-on-water-flow-seminar
DU introduces shuttle bus service on campus,"Dhaka University on Thursday introduced a shuttle bus service for its students for the first time on the campus. The university vice-chancellor, professor Niaz Ahmed Khan, inaugurated the service as the chief guest at a special event. The service is launched on a trial basis for the next three months. Three un-air-conditioned minibuses will operate on three routes on the campus, running from 7:00am to 9:00pm daily. During the inauguration, vice-chancellor Niaz Ahmed Khan stated that despite limited resources, the shuttle bus service was introduced to facilitate students’ campus transport. Emphasising the importance of proper supervision, maintenance, and management of the service, he urged everyone, including students, to contribute from their respective positions. He further said that this was a small but positive step. ‘The service will cost Tk 9,000 per day. We are going to begin this journey, and we seek everyone’s cooperation,’ he said. The pro-vice-chancellor for administrative affairs, professor Sayema Haque Bidisha, was present as a special guest at the inauguration ceremony. Professor Rasheda Irshad Nasir, Dean of the Faculty of Social Sciences; associate professor Saifuddin Ahmed, DU proctor Dr Abdullah Al Mamun, convener of the Provost Standing Committee, acting registrar Munshi Shams Uddin Ahmed, and a student representative also addressed the event.",https://www.newagebd.net/post/country/251484/du-introduces-shuttle-bus-service-on-campus
Gonoforum urges national unity to foil conspiracies,"Leaders of Gonoforum on Thursday called on the political parties of the country to forge national unity to foil the conspiracies of creating anarchies in Bangladesh. The party made the call in a press conference at Dhaka Reporters Unity in the capital. Addressing the press conference, the chairman of the coordination committee of the national conference of the party, Mostafa Mohsin Montu, called on the interim government to take strong steps against the conspiracies. He alleged that the conspiracies were being hatched to destroy the spirit of the recent student-led mass uprising. He called on all the political parties to forge national unity to save the spirit of the July-August movement of the students and people. The coordination committee co-chairman Subrata Chowdhury said that the two factions of the party will hold a joint national conference of the party at the Institution of Engineers auditorium on November 30. He said that the two factions of the party would be unified in the national conference. The committee member secretary Mohammad Mizanur Rahman, co-chairman SM Altaf Hossain and members AKM Jaglul Haider Afrik and Abdul Hasib Chowdhury, among others, attended the press conference. Gonoforum was formed in 1993 and saw splits two years ago.",https://www.newagebd.net/post/politics/251483/gonoforum-urges-national-unity-to-foil-conspiracies
Ex-MP Rashid remanded,"A Khulna court on Thursday placed former lawmaker from Khulna-6 constituency Rashiduzzaman on a four-day remand in two cases. Senior judicial magistrate of Paikgachha Anwarul Islam passed the order as police produced Rashiduzzaman before the court and pleaded to place him on a seven-day remand in the cases. On October 16, a team of law enforcement agencies arrested Rashiduzzaman in Patuakhali. Rubel Sarder, a local Bangladesh Nationalist Party leader, filed a case with Paikgachha police station on August 29 against several Awami League leaders and activists, including Rashiduzzaman. In the case, the plaintiff alleged that the AL activists, led by Rashiduzzaman, went on rampage on October 9 in 2020 and blasted bombs on August 21, 2024 at Zero Point area under Paikgachha and injured BNP supporters. Eshita Anam Ritu, a student, lodged another case with Paikgachha police station on August 21 in 2024 against 91 AL activists, including the former lawmaker. In the case, the plaintiff alleged that Rashiduzzaman along with his party activists attacked an anti-discrimination students’ procession in front of Paikgachha Upazila Parishad on August 4, 2024 that left many students injured.",https://www.newagebd.net/post/country/251482/ex-mp-rashid-remanded
Chattogram’s Kotwali police station gets new OC amid rising tensions,"Two days after a clash erupted over the imprisonment of Sanatan religion leader Chinmoy Krishna Das and the murder of alawyer, the Officer-in-Charge (OC) of Chattogram’s Kotwali police station, Fazlul Quader Chowdhury, has been transferred. Chattogram Metropolitan Police (CMP) commissioner Hasib Aziz issued the transfer order on Thursday afternoon, said Kazi Md Tarek Aziz, additional deputy commissioner (media) in CMP. ADC Tarek said, ‘OC Fazlul Quader Chowdhury has been reassigned to the Bandar Zone of the CMP’s Intelligence Department. Inspector Md Abdul Karim from the special branch has been appointed as the new OC of Kotwali police station.’ ",https://www.newagebd.net/post/country/251481/chattograms-kotwali-police-station-gets-new-oc-amid-rising-tensions
130 killed in Syria clashes,"A Syria war monitor on Thursday said clashes between the army and jihadists killed more than 130 combatants in the worst fighting in the country’s northwest in years, as the government also reported fierce battles. The Britain-based Syrian Observatory for Human Rights said jihadist group Hayat Tahrir al-Sham (HTS) and allied factions launched a surprise attack on the Syrian army in the northern province of Aleppo on Wednesday. The toll ‘in battles ongoing for the past 24 hours has risen to 132, including 65 fighters from HTS’, 18 from allied factions ‘and 49 members of regime forces’, said the Observatory, which relies on a network of sources inside Syria. Some of the clashes, in an area straddling Idlib and Aleppo provinces, are less than 10 kilometres (six miles) southwest of the outskirts of Aleppo city. HTS, led by Al-Qaeda’s former Syria branch, controls swathes of much of the northwest Idlib area and slivers of neighbouring Aleppo, Hama and Latakia provinces. An AFP correspondent reported heavy, uninterrupted clashes east of the city of Idlib since Wednesday morning, including air strikes. A military statement carried by state news agency SANA said that ‘armed terrorist organisations grouped under so-called ‘Nusra terrorist front’ present in Aleppo and Idlib provinces launched a large, broad-fronted attack’ on Wednesday morning. It said the attack with ‘medium and heavy weapons targeted safe villages and towns and our military sites in those areas’. The army ‘in cooperation with friendly forces’ confronted the attack ‘which is still continuing’, inflicting ‘heavy losses’ on the armed groups, the military statement said, without reporting army losses.",https://www.newagebd.net/post/middle-east/251480/130-killed-in-syria-clashes
"One dead, thousands displaced in Thailand floods","Flooding triggered by three days of heavy rain has killed one person and displaced thousands in southern Thailand, with more days of rain forecast, authorities said Thursday. The floods killed one student in Narathiwat province and have displaced more than 2,700 people, Wasan Chaitaweewong, the head of the local department of disaster prevention and mitigation, said. Prolonged rain has also forced the suspension of 65 local schools, he said. A heavy rain warning remains in effect, with continuous rain forecast across 70 per cent of the province until early December, according to the Thai Meteorological Department. More than 500 soldiers and volunteers have been deployed to distribute relief kits and assist in evacuating residents to safer areas. Narathiwat governor Trakul Totham said a team has been set up to accelerate water drainage in affected areas. An employee at a clothing shop said floodwater had ruined her inventory. ‘The water came from the back and it took us off guard,’ she told local media Amarin TV. While Thailand experiences annual monsoon rains, scientists say man-made climate change is causing more intense weather patterns that can make destructive floods more likely. Widespread flooding across Thailand in 2011 killed more than 500 people and damaged millions of homes around the country.",https://www.newagebd.net/post/south-asia/251479/one-dead-thousands-displaced-in-thailand-floods
