title,content,link
Low demand exposes many vulnerabilities,"More than three quarters of Bangladesh’s installed power generation capacity remained unused for a few hours in the morning since the winter officially began on the first day of December. The power demand is likely to drop further in the coming days with the winter intensifying, potentially worsening power overcapacity, which cost over Tk 1 lakh crore in the 15 years until 2023. Electricity demand dropping low during winter is nothing new and rather a reminder of Bangladesh passing yet another year without expected economic growth. Bangladesh’s current installed power generation capacity is 27,740MW. The minimum power demand at 5:00am on Wednesday was 6,771MW. The maximum supply of 16,477MW of electricity was recorded on April 30. The ousted Awami League government invested $33 billion in the power sector alone, increasing the power generation capacity by more than five-fold to accelerate economic activities that remained elusive for over a decade. ‘Economic activities are rather declining,’ said energy expert Ijaz Hossain. ‘We are heading towards an unreal situation. We must increase our energy consumption,’ said Ijaz. Despite the massive power overcapacity, industries fail to operate at their full capacity for over two years due to energy shortage. Dhaka Chamber of Commerce and Industry recently held a discussion where the keynote paper showed a 30 per cent fall in industrial production due to energy shortage. Measuring the actual status of economic activities by the electricity consumed through the national grid is, however, difficult because industries rely more on captive power than the grid. Besides the poor status of the national grid, another reason for low industrial power consumption is the AL government’s policy to incentivise captive power production. A unit of electricity is produced at a captive power plant by using gas at a subsidised cost of Tk 4.5, whereas a unit of electricity from the national grid costs about Tk 8. Bangladesh’s current captive power capacity is 2,800MW. ‘Industries’ power consumption remained literally unchanged over the past five years,’ said energy expert Mohammad Tamim. In 2023, the Power Development Board data showed that 27.63 per cent of the overall electricity produced—79,270 units—was sold to the industrial sector, down from 37.1 per cent sold in 2019 out of 21,955 units produced. The PDB’s sale of electricity to industries has steadily  declined over the past three decades since 1994, the year since when the sale data is available. In 1994, the industrial sector used 45.72 per cent of the total 6,148.8 units produced by the PDB. All industries where production is seriously hampered due to frequent power cuts have their own source of electricity, which is known as captive power, energy experts said. The supply of gas to captive power is also responsible for deteriorating the fuel crisis in the power plants generating power for the national grid. Over half of Bangladesh’s gas-based power generation capacity remains unused during peak summer because of fuel shortage. The idle gas plants generate a huge capacity charge. The US-based Institute for Energy Economics and Financial Analysis report estimated that shifting half the industrial captive power demand to the national grid would save Tk 34.14 billion annually. Household is the main consumer of electricity. Bangladesh officially achieved 100 per cent electrification in 2022. Energy experts also doubt that the grid was ready to satisfy household demand as power cuts have been frequent even in winter. An analysis of officially-released data revealed that power demand increased by about 5 per cent in the second week of December, compared with the same time in the past winter. The electricity demand by households during summer increases by about 5,000MW. ‘The power demand growth this winter should have been greater, perhaps 7 per cent or more,’ said IEEFA lead analyst Shafiqul Alam. An analysis of official data showed that power generation usage capacity was 24 per cent in the past year, down from 28 per cent in the previous year. In 2022, the power capacity usage was 28 per cent, followed by 27 per cent in 2021 and 2020. The student-led mass uprising that overthrew Sheikh Hasina government on August 5 lead to a period of unrest disrupting economic activities, energy experts said. They feared impending significant job losses if economic activities did not scale up.",https://www.newagebd.net/post/power-energy/252598/low-demand-exposes-many-vulnerabilities
New Syria PM says all religious groups’ rights ‘guaranteed’,"Syria’s new prime minister said the Islamist-led alliance that ousted president Bashar al-Assad will ‘guarantee’ the rights of all religious groups and called on the millions who fled the war to return home. Assad fled Syria after a lightning offensive spearheaded by the Islamist Hayat Tahrir al-Sham group and its allies, which brought to a spectacular end five decades of brutal rule by his clan. Syrians across the country and around the world erupted in celebration, after enduring a stifling five decades that saw anyone suspected of dissent thrown into jail or killed. With Assad’s overthrow plunging Syria into the unknown, its new rulers have sought to assure members of the country’s religious minorities that they will not repress them. Sunni Muslim HTS is rooted in Syria’s branch of al-Qaeda and is proscribed as a terrorist organisation by many Western governments, though it has sought to moderate its rhetoric. ‘Precisely because we are Islamic, we will guarantee the rights of all people and all sects in Syria,’ said Mohammad al-Bashir, whom the rebels appointed as the transitional head of government. Asked whether Syria’s new constitution would be Islamic, he told Italian daily Corriere della Sera that ‘we will clarify all these details during the constituent process’. Bashir, whose appointment was announced Tuesday, is tasked with heading the multi-ethnic, multi-sectarian country until March 1. After decades of iron-fisted rule by the Assads — adherents of the minority Alawite offshoot of Shiite Islam — Syrians now face the enormous challenge of charting a new course as they emerge from nearly 14 years of war. Roaming the opulent Damascus home of Assad, Abu Omar felt a sense of giddy defiance being in the residence of the man he said had long oppressed him. ‘I am taking pictures, because I am so happy to be here in the middle of his house,’ said the 44-year-old. ‘I came for revenge. They oppressed us in incredible ways,’ he added. The war has killed more than 5,00,000 people and forced half the population to flee their homes, with six million of them seeking refuge abroad. In his interview with Corriere della Sera, which was published on Wednesday, Bashir called on Syrians abroad to return to their homeland. ‘Mine is an appeal to all Syrians abroad: Syria is now a free country that has earned its pride and dignity. Come back,’ he said. ‘We must rebuild, be reborn and we need everyone’s help.’ He also said that Syria’s new rulers would be willing to work with anyone so long as they did not defend Assad. ‘We have no problem with anyone, state, party or sect, who kept their distance from the bloodthirsty Assad regime,’ he said. Assad was propped up by Russia, where he reportedly fled, as well as Iran and Lebanon’s Hezbollah militant group. On Wednesday, the Kremlin said it wanted to see rapid stabilisation in Syria, as it criticised Israel over hundreds of air strikes it conducted on its neighbour over the past two days. ‘We would like to see the situation in the country stabilised somehow as soon as possible,’ Kremlin spokesman Dmitry Peskov told reporters. Russia was continuing to discuss the fate of its military infrastructure in the country with Syria’s new leadership, he added. Iran, meanwhile, upheld its view that Assad’s overthrow was a ‘product of a joint US-Israeli plot’. Its supreme leader, Ayatollah Ali Khamenei, said Wednesday that the ouster of Assad would not weaken its anti-Israel ‘resistance’. While Assad had faced down protests and an armed rebellion for more than a decade, it was a lightning offensive launched on November 27 that ended up forcing him out of power. The rebels launched their offensive from northwest Syria on the very same day that a ceasefire took effect in the Israel-Hezbollah war in neighbouring Lebanon. That war, which killed thousands in Lebanon, saw Israel inflict staggering losses among Hezbollah’s ranks. Assad’s fall raises the question of how Hezbollah will ever recover, given that it had long relied on Syria as a conduit of weapons and supplies from Iran. Qatar and Turkey, on the other hand, historically backed the opposition. Qatar on Wednesday said it would reopen its embassy in Damascus ‘soon’, while US secretary of state Antony Blinken is expected in Turkey on Friday to discuss developments in Syria. Robert Ford, the last US ambassador to Syria, helped spearhead the terrorist designation of HTS in 2012, but said that in the past few years the group has not attacked US or Western targets and has instead fought al-Qaeda and Islamic State group forces. Ford also pointed with hope to post-victory statements by rebel chief Abu Mohammed al-Jolani, including welcoming international monitoring of any chemical weapons that are discovered. ‘Can you imagine Osama bin Laden saying that?’ said Ford, now a senior fellow at the Middle East Institute. ‘I’m not saying ‘trust Jolani.’ He’s obviously authoritarian. He’s obviously an Islamist who doesn’t believe that Christians have an equal right to power as Muslims. But I sure as hell want to test him on some of these things,’ he added.",https://www.newagebd.net/post/middle-east/252597/new-syria-pm-says-all-religious-groups-rights-guaranteed
BSA holds month-long film appreciation course in Ctg,"The Department of Drama and Film of Bangladesh Shilpakala Academy has organised a month-long film appreciation course in Chattogram. Director general of the BSA, Syed Jamil Ahmed, inaugurated the course on December 8. Among others, course director Zahirul Islam Kochi, course instructors Shoibal Chowdhury and Saikat Dey were present at the inaugural ceremony. Moderated by cultural officer of the district academy, Md Moslem Uddin, course coordinator Md Ikramul Islam delivered welcome speech at the ceremony. In collaboration with Chattogram District Shilpakala Academy, and under the overall supervision of Faiz Zahir, director of the drama and film department, the instructors of the course are Moinuddin Khaled, N Rashed Chowdhury, Zahirul Islam, Humaira Bilkis, Nahid Masud, Wahid Tarek, Rafiqul Anwar Russell, Kashef Shahbaji, Kislu Golam Haider, Saikat Dey, Shoibal Chowdhury, Chaitali Samadder, Bidhan Ribeiro, Sadia Khalid Reeti, and Rajibul Hossain. The topics of the course include film aesthetics, film history, artistic use of the camera, editing, sound and music, director’s worldview and aesthetic ideas, director’s dreams and applications, documentary theory and applications, global film movements and diversity of aesthetics, film language, film analysis and criticism, conversations with directors, new technologies and the future of film. The course will be conducted every Friday and Saturday from December 13 to January 10.",https://www.newagebd.net/post/film/252596/bsa-holds-month-long-film-appreciation-course-in-ctg
Failed to fetch title,Content not available,https://www.newagebd.net/post/country/252595/democratic-students%5C%27-alliance-opposes-ducsu-election-including-shibir-bcl
Failed to fetch title,Content not available,https://www.newagebd.net/post/country/252594/rashid-choudhurys-death-anniv-today
SUST students give 72-hr ultimatum for 3 demands,"Students of the Shahjalal University of Science and Technology on Wednesday gave the administration a 72-hour ultimatum to meet their 3-point demand. The demands are reduction of the fees of admission, semester and credits for courses; cancellation of all kinds of quota system from the admission process; and completion of the next two semesters in four months each instead of six months. They issued the ultimatum holding a human chain formed in front of the Central Library on the SUST campus. Addressing the human chain, the student representatives said that the admission fee in the first year honours was Tk 8,100 in the academic year 2020-21 but the fee was increased to Tk 18,000 in the academic year 2023-24. At the same time, the fees for semester and credit were also increased by several times, they alleged, mentioning that the fee for per theoretical credit was Tk 105 while the fee for per practical credit was Tk 160 in the academic year 2020-21, which were increased to Tk 140 and Tk 200 respectively in the academic year 2022-23. Such increasing of the fees was completely illogical and the present administration also had not determined the reasonable amounts for the fees  after cancelling the previous amounts that was increased by the previous administration despite repeated appeals, the student representatives alleged. The speakers in the rally also claimed that the ‘quota for dependence’ of the university officials and employees had also no logical ground. They cautioned the university administration saying that they would be forced to launch a tough movement if their demands were not met by within 72 hours. A social work student Azad Shikder coordinated the rally, addressed, among others, by chemistry student Asadullah Al Galib, social work student Mujahid Imon, Muhammad Ali and Murad Mia, business administration student Mahbubul Hasan Paban and social science student Faysal Hossain.",https://www.newagebd.net/post/country/252593/sust-students-give-72-hr-ultimatum-for-3-demands
Three Indian nationals held in Habiganj,"Three Indian nationals were arrested at Madhabpur upazila in Habiganj on Tuesday night on charge of illegally entering Bangladesh. The arrested are Pradip Pal, 50, son of late Upendra Pal of Agartala Railway Station area under the Amtali police station of Pashchim Tripura district in the Tripura state of India, Ajit Biswas, 40, son of Amulya Biswas of Ranir Khamar village under the same Amtali police station, and Samir Das, 30, son of late Piari Mohan Das of Gopalnagar village under Sidhai police station of the Pashchim Tripura district, police said. Border Guard Bangladesh 25 Battalion commander Lieutenant Colonel Farah Mohammed Imtiaj confirmed the arrest. He said that on information, a team of Dharmaghar border outpost of the BGB conducted a drive at Santoshgram near the Dharmaghar border under the Madhabpur upazila at around 11:00pm on Tuesday and arrested the three Indian nationals as they failed to show any legal documents for travelling Bangladesh. ‘The arrested were handed over to the Madhabpur police station early Wednesday after filing a case against them with the police station,’ the BGB officer said. Madhabpur police station officer-in-charge Abdullah Al Mamun told New Age that the arrested Indian nationals were produced before the District Judicial Magistrate Court on Wednesday noon and the court ordered to send them to jail in the case. ‘An investigation is under way in this regard,’ the OC said.",https://www.newagebd.net/post/country/252592/three-indian-nationals-held-in-habiganj
IUB hosts book launch of ‘Living with Refugees’,"Independent University, Bangladesh’s school of liberal arts and social sciences has recently hosted an event to launch the book titled Living with Refugees at the Multipurpose Hall on its campus in Dhaka, said a press release on Sunday. Organised with support from the department of social sciences and humanities, South Asian Studies Centre, TUFS Field Science Commons, and ILCAA-Anthropology, Tokyo University of Foreign Studies, Japan, the event focused on refugee studies and their impacts. Qudrate Khoda, associate professor of DSSH, served as master of ceremonies, while the event was coordinated by Nazia Mahmood, senior lecturer. Professor Bokhtiar Ahmed, dean of SLASS, opened the event with a welcome address. The book, published by The University Press Limited, was edited by Jahangirnagar University professor Ranjan Saha Partha, IUB’s Obaydullah Al Marzuk, and Tokyo University of Foreign Studies professor Masahiko Togawa. It contains contributions from 19 researchers from Bangladesh and abroad. Masahiko Togawa shared insights into the historical context of the Rohingya crisis, tracing its roots to Japanese military involvement in the region during World War II. He discussed how decisions made during and after that period contributed to the current situation and emphasised the interconnectedness of global actions and their consequences. Togawa also highlighted that the crisis could not be resolved by one nation alone, stressing the need for collective action from all stakeholders, including those indirectly connected to the issue. He also commended the authors and the UPL for producing the book in Bangla, enabling a broader understanding of the crisis within local contexts, describing the book as a factual and reflective work that contributes to understanding the complexity of the Rohingya issue. Ranjan Saha Partha spoke about his work on the book over seven years. ‘I wanted to address divisions among refugees and political influences and make the issue clear to people in their language.’ Mentioning that this book offers readers a detailed understanding of these critical issues through well-researched perspectives,  Mahrukh Mohiuddin from the UPL said, ‘In UPL’s 49-year history, we have highlighted Bangladesh’s realities through First-World publication. The Rohingya crisis, with its socio-economic and humanitarian complexities, remains urgent, especially with the recent ICC arrest warrant against Myanmar’s military ruler.’ Professor Meghna Guhathakurta, executive director of Research Initiatives Bangladesh, reviewed parts of the book, noting its analysis of refugee lives and the role of host communities. Professor S Aminul Islam, former chairman of the sociology department, University of Dhaka, said, ‘This book stands out for its quality and insightful contributions. It explores the sociological and anthropological dimensions of the Rohingya crisis, offering a detailed look into the affected populations' daily realities.’ Professor Imtiaz A Hussain, from the global studies and governance department of IUB, remarked, ‘The Rohingya crisis represents a collision between environmental concerns and humanitarian needs.’ ‘It has triggered a Level 2 humanitarian crisis as defined by the United Nations, requiring both local and global responsibilities to address its challenges. Local actions must take precedence, as they directly impact the region's socio-economic and ecological balance.’ Professor Kazi Mahmudur Rahman, head of DSSH, invited the guests for the unveiling of the book and delivered the closing remarks. The event concluded with the presentation of books and gifts to the guests.",https://www.newagebd.net/post/country/252591/iub-hosts-book-launch-of-living-with-refugees
Bangladesh struggles to find way out of unequal power deals: speakers,"Finding a way out of unequal power deals, though they continue to bleed the economy, would not be so easy, speakers observed at the inaugural session of a three-day energy conference that began in Dhaka on Wednesday. Bangladesh Working Group on Ecology and Development along with 23 co-organisers arranged the conference at the BIAM Foundation auditorium at the city’s New Eskaton. ‘Coming out of the power deals could be very expensive. These deals are unequal, offering barely any way out for Bangladesh,’ said Syeda Rizwana Hasan, the interim government’s adviser for the ministry of environment, forest and climate change. Rizwana said that the deals, exerting mounting pressure on the country’s economy, would have to be carried on for rather a long time. ‘People are put under a huge burden. Controlling the situation will take time,’ she added. Energy expert Mohammad Tamim said that cancelling the deals would carry heavy financial and legal consequences, costing Bangladesh hefty sums as fines. ‘The phasing out of a single project might cost $10–$12 billion,’ said Tamim. He also said that the projects would drag for decades under the deals, including the nuclear power generation project that would continue for 40 years. Organisers said that the conference was expecting over 300 participants, including a dozen experts from abroad. Power, energy and mineral resources adviser Muhammad Fouzul Kabir Khan said that the primary goal of the now ousted Awami League regime in the power and energy sector seemed to be enabling corruption rather than achieving sustainable development. The current interim government was focused on eliminating those practices that enabled corruption, he said. ‘We have restored the Bangladesh Energy Regulatory Commission’s  power to fix energy tariffs. We are also revising the Integrated Energy and Power Master Plan and reevaluating the renewable energy policy,’ said Fouzul. Hasan Mehedi, member secretary of the working group, said that the conference would have strategic dialogues to pave the path towards reducing emissions by 2050. ",https://www.newagebd.net/post/power-energy/252590/bangladesh-struggles-to-find-way-out-of-unequal-power-deals-speakers
Failed to fetch title,Content not available,https://www.newagebd.net/post/country/252589/allegations-of-judicial-corruption-often-reach-me-justice-ziaul
