title,content,link
Export earnings rise by 16.23pc in Nov,"Bangladesh’s export earnings have maintained a positive growth for five months (July-November) of the financial year 2024-25, posting a 16.23-per cent increase in November, due mainly to increased shipments of readymade garments. According to the Export Promotion Bureau provisional data, the country’s export earnings in November, 2024 increased by $578.22 million year-on-year to $4.14 billion compared with those of $3.56 billion in the same month of 2023. Bangladesh’s export earnings in July-November of FY25 also increased by 11.88 per cent to $19.93 billion compared with those of $17.81billion in the same period of FY24, the provisional data showed. The previous financial year 2023-24 ended on a downbeat note, with export earnings declining by 8.54 per cent in June. The country’s export earnings came back on the positive trajectory in July, the first month of FY25 with a 2.93-per cent growth. Growth accelerated in the following months, with earnings rising by 5.51 per cent in August, 15.43 per cent in September and 20.65 per cent in October riding on the performance of the apparel sector, the EPB data showed. Although the export data on RMG for November 2024 is yet to be available, exporters said that there was a steady rise in shipments over the past few months, aligning with the overall growth in export earnings. ‘The rise in apparel shipments is due largely to the accumulation of orders that were deferred in August and September amid student protests and labour unrests,’ said Mahmud Hasan Khan, a former vice-president of the Bangladesh Garment Manufacturers and Exporters Association, told New Age on Tuesday. He said that while apparel exporters were receiving more orders from global buyers, prices remained low. ‘Manufacturers are being forced to accept orders at reduced prices due to increased production capacity,’ Mahmud said. However, he expressed concerns about the sustainability of the recent export growth, warning that without improved law and order and adequate banking support, the growth could falter.",https://www.newagebd.net/post/apparel/251950/export-earnings-rise-by-16.23pc-in-nov
UK issues travel alert for its citizens in Bangladesh,"The UK foreign, commonwealth and development office (FCDO) on Tuesday warned its citizens against all but essential travel to parts of Bangladesh over ‘terrorist attack risk’. The FCDO issued an onlinestatementin this regard on the day. ‘Terrorists are likely to try to carry out attacks in Bangladesh. Terrorist attacks could be indiscriminate, including in places visited by foreign nationals, such as crowded areas, religious buildings, political rallies,’ reads the statement adding, ‘Some groups have targeted people who they consider to have views and lifestyles contrary to Islam. There have been occasional attacks against minority religious communities and targeting police and security forces. These have included improvised explosive device (IED) attacks in major cities.’ ‘The Bangladeshi authorities continue to work to disrupt planned attacks. Increases in security force presence and restrictions on movement may be put in place at short notice,’ mentioned the statement. The FCDO also urged UK citizens to remain aware of their surroundings, particularly in and around police buildings. ‘Avoid large gatherings and other locations with a police or security presence. Follow the advice of local authorities,’ the statement added.",https://www.newagebd.net/post/country/251949/uk-issues-travel-alert-for-its-citizens-in-bangladesh
Over 150 families ‘wiped out’ in 5 years: report,"Over 150 families have been completely ‘wiped out’ in the last five years in road crashes, said a Road Safety Foundation report published on Tuesday. In an analysis it was found that between January 2020 and November 2024 the highest number of people from the same family was killed in road accidents involving auto-rickshaws followed by accidents involving motorcycles The report also said that in recent years the trend of the entire family to die together in road crashes was increasing. The report was prepared based on reports published in nine national dailies, seven online news portals, different electronic media and the foundation’s own sources. A total of 1,179 people under 352 families were killed in the road crashes involving auto-rickshaw, the report shows. In 137 of these incidents both husband and wife, in 78 incidents three members, in 62 incidents four members, in 38 incidents five members, in 26 incidents six members and in 78 incidents three members from the same family were killed. In the road crashes involving motorcycles in 123 incidents 123 couples (246 husbands and wives) and in 84 incidents 84 father-son duo (168 fathers and sons) were killed. The report shows that in the 16 road accidents - involving microbuses - two members, in 22 incidents three members, in 17 incidents four members, in 11 incidents five members, in eight incidents six members and in one incident 11 members from the same family were killed. A total of 280 from 75 families perished in these crashes. In the road crashes involving cars 249 people from 76 families were killed while in 24 incidents two members, in 21 incidents three members, in 17 incidents four members, and in 14 incidents five members from the same family were killed. The report also shows that 70 from 18 families were killed in the crashes involving ambulances killed in the past five years. In nine incidents three members, in five incidents four members, in three incidents five members and in one incident eight members from the same family were killed. Road Safety Foundation blamed movement of auto-rickshaw on highways, plying of unfit microbuses and ambulances, unskilled driving and lack of rest of microbus and ambulance drivers and reckless motorcycle driving for these crashes. Using of standard quality motorcycle helmets, following traffic laws, construction of road dividers and service lanes on the highways and strong monitoring of the authorities were recommended by the foundation to check the situation.",https://www.newagebd.net/post/country/251948/over-150-families-wiped-out-in-5-years-report
Bangladesh lose to SL in final group game,"Bangladesh Under-19 cricket team suffered a narrow seven-run defeat against Sri Lanka in their third and final group-stage match of the ACC U-19 Asia Cup at the Dubai International Cricket Stadium on Tuesday. Bangladesh have already secured their semi-final spot by beating Afghanistan and Nepal in the other Group B matches. Chasing a target of 229, the junior Tigers were all out for 221 in 49.3 overs, despite a defiant 95 from Kalam Siddiki Aleen. Opting to bat first, Sri Lanka struggled against Bangladesh bowlers led by Al Fahad (4-50) and Rizan Hossan (3-40), who consistently took wickets at regular intervals. Vimath Dinsara top-scored with 106 off 132 balls laced with 10 boundaries; captain Vihas Thewmika (22) and Lakvin Abeysinghe (21) also played brief knocks to help Sri Lanka post 228. In reply, Bangladesh got off to a solid start with openers Zawad Abrar (24) and Kalam making 52 runs for the first wicket. Bangladesh lost two more wickets before reaching 100. Kalam then added another crucial 74 runs with Debasish Sarkar (31) but missed his ton by five runs; his innings comprised of eight boundaries and a six. After reaching 172-4, Bangladesh slipped to 178-6 within just three overs. The situation worsened when they suffered another collapse on 206-7 to 210-9. Farid Hasan played a 24-run knock but failed to ensure the win for the side as he got run out. Thewmika (3-37) was the pick of the bowlers for Sri Lanka.",https://www.newagebd.net/post/cricket/251947/bangladesh-lose-to-sl-in-final-group-game
HC questions energy master plan’s alignment with climate goals,"The High Court on Tuesday issued a rule asking the government to explain in four weeks why the Integrated Energy and Power Master Plan (IEPMP) should not be reviewed to align with Bangladesh’s climate goals. The bench of Justice Fahmida Quader and Justice Mubina Asaf also sought clarification on why the government should not prioritise implementing the Mujib Climate Prosperity Plan (MCPP) 2022–2041, which was approved in accordance with international climate treaties such as the Paris Agreement. The rule followed a writ petition filed by Monera Haque Mone, Supreme Court lawyer and chairman of Lawyers for Energy Environment and Development Limited. The lawyer challenged the government’s inaction in implementing the MCPP and its approval of the IEPMP, which allegedly contradicts national and international climate commitments. The rule was issued to the secretaries of the ministries of Power, Energy and Mineral Resources, and Environment, Forest and Climate Change, along with the heads of different energy and environmental agencies, including, the chairman of the Sustainable and Renewable Energy Development Authority, the chairman of the Bangladesh Energy and Power Research Council, the director general of Power Cell, the director general of the Department of Environment, and the managing director of Bangladesh Climate Change Trust. The petitioner’s counsel, Abdullah Al Noman, argued that the IEPMP heavily relies on fossil fuels such as coal and gas, undermining commitments to the Paris Agreement and the Climate Vulnerable Forum Vision, which advocates for a 1.5°C global temperature cap and long-term climate resilience. Noman argued that the IEPMP violated Sections 6A and 6C of the Environment Conservation Act, 1995, which prohibit activities harmful to the environment. He argued that IEPMP contradicted Article 18A of the Constitution, which obligates the state to safeguard natural resources, biodiversity, and ecosystems for future generations. Noman further argued that coal-fired power plants, a significant component of the IEPMP, emit harmful pollutants like sulfur dioxide, nitrogen oxides, and particulate matter. He said that these pollutants exacerbate respiratory diseases such as asthma and lung cancer. Fossil fuel emission is a leading driver of climate change, contributing to rising sea levels, extreme weather events, and increased flood risks that disproportionately affect Bangladesh. Noman argued that the IEPMP relies on unproven technologies, such as hydrogen and ammonia co-firing, raising concerns about economic viability and scalability. Despite promoting renewable energy, the plan still projects that 30.7 per cent of energy in 2050 will come from fossil fuels like coal and LNG, while advanced technologies like liquid hydrogen and ammonia will contribute 32.8 per cent, he argued. He also argued that the IEPMP, prepared with assistance from the Japan International Cooperation Agency, starkly contrasts with the MCPP, which envisions 100 per cent renewable energy by 2050. Noman said that JICA has also funded several fossil fuel-based energy projects in Bangladesh, further complicating the nation’s climate commitments.",https://www.newagebd.net/post/environment-climate-change/251946/hc-questions-energy-master-plans-alignment-with-climate-goals
Topu fires Kings to win in Fed Cup,"Defending champions Bashundhara Kings managed a narrow 1-0 win over Brothers Union in one of the two matches on the opening day of the Federation Cup at the Shaheed Dhirendranath Dutta Stadium in Cumilla on Tuesday. After a barren first half, defender Topu Barman scored the match-winning goal for the last season’s treble winners in the 69th minute. Later, he was adjudged player of the match. The day’s other match between Bangladesh Police FC and Fortis FC ended in a goalless draw at the Rafiquddin Bhuiyan Stadium in Mymensingh.",https://www.newagebd.net/post/football/251945/topu-fires-kings-to-win-in-fed-cup-
Train service disruption continues for third day,"Disruption to the train services across the country continued for the third consecutive day on Tuesday as the running staff members of the Bangladesh Railway continued their movement for restoration of their previous benefits for working extra hours. On the day, journeys of some local and commuter trains were cancelled and most of the trains ran behind their schedules by one hour to one hour and a half amid huge sufferings of the passengers. Journeys of some freight trains were also cancelled to run the passenger trains on the priority basis, they added. Since December 1 the railway staff, under the banner of the Bangladesh Railway Running Staff and Sramik Karmachari Samity, stopped doing additional duty except scheduled eight hours and stopped doing duty at rest. The running staff members included locomasters, assistant locomasters, sub-locomasters and shunting locomasters who are directly involved in running the trains and maintaining the locomotives or the train engines. The railway is already reeling with the shortage of these locomasters as against 2,200 sanctioned posts about 1,000 are working now, said the union leaders. According to the Bangladesh Railway’s central control office on Tuesday six local trains on the Mymensingh-Mohonganj, Mymensingh- Jharia Jhanjail and Mymensingh-Dewanganj and two trains on the Chattogram-Nazirhat routes were cancelled. Some four to five freight trains were also not being operated due to lack of running staff to run them, said officials. The railway officials at Kamalapur Railway Station in Dhaka also said that on Tuesday the journeys of Turag Express on the Dhaka to Joydevpur route had been cancelled. At the station on Tuesday afternoon a huge number of passengers were seen waiting for trains. ‘It is frustrating to find that the trains are running late for the movement of the staff,’ said Shahidul Islam, a passenger of Kalni Express on the Sylhet route. Trains including Kalni Express on the Dhaka-Sylhet, Silkcity Express on the Dhaka-Rajshahi, Rangpur Express on the Dhaka-Rangpur and Dolanchapa Express on Shantahar-Panchagarh routes were running by one hour and a half to one hour  behind their schedules. According to the running staff members before 2022 they got special financial facilities under the Railways Act. The running staff members including locomasters, assistant locomasters and sub-locomasters have duty period of eight hours daily, but they have to work for an average 15 to 18 hours due to shortage of workforces, they said. Under the law, they got the mileage facility which meant that for every 100 kilometres of train run they received an additional amount of money equivalent to one day’s basic salary. Following this, if a working day is defined by an eight-hour shift, the running staff members work the equivalent of maximum three months of working days in a single month and before 2022 they had got salaries like that. In 2022, the Finance Division cancelled these facilities and the running staffs started their movement demanding these facilities again. The union working president, Saidur Rahman, told New Age on Tuesday that they would continue their movement until their demand was met.",https://www.newagebd.net/post/country/251944/train-service-disruption-continues-for-third-day
Standard Chartered announce SC Cup 2024,"Standard Chartered Bangladesh launched the seventh edition of the corporate football tournament, ‘SC Cup 2024,’ to begin in December. A total of 12 teams from the country’s renowned conglomerates will be taking part in the forthcoming five-a-side football tournament. The participating teams include, Abul Khair Group, British American Tobacco Bangladesh, Coca-Cola Bangladesh Beverages Limited, DBL Ceramics Ltd, Eskayef Pharmaceuticals Limited, Fakir Fashion Ltd, IDLC, Incepta Pharmaceuticals Ltd, Pran Group, Robi Axiata, Unilever Bangladesh Limited, and United Group. The winning team will get a chance to visit the iconic Anfield stadium, home of Liverpool Football Club, where they will have the chance to watch Liverpool in action.",https://www.newagebd.net/post/football/251943/standard-chartered-announce-sc-cup-2024
"Hamas, Fatah agree on joint committee to run post-war Gaza","Palestinian Islamist movement Hamas and Palestinian president Mahmud Abbas’s Fatah party have agreed to create a committee to jointly administer post-war Gaza, negotiators from both sides said on Tuesday. Under the plan, which needs Abbas’s approval, the committee would be composed of 10 to 15 non-partisan figures with authority on matters related to the economy, education, health, humanitarian aid and reconstruction, according to a draft of the proposal seen by AFP. Following talks in Cairo brokered by Egypt, the two rival Palestinian movements agreed the committee would administer the Palestinian side of the Rafah crossing with Egypt, the territory’s only one not shared with Israel. Fatah’s delegation, led by central party committee member Azzam al-Ahmad, will return to Ramallah Tuesday to seek Abbas’s final approval, the negotiators said. Wassil Abu Yussef, member of the executive committee of the Palestine Liberation Organisation which includes Fatah, will convene later Tuesday to decide whether to approve the committee arrangement or not. Hamas’s delegation was led by politburo member Khalil al-Hayya. However, Jibril Rajoub, Fatah’s number three and secretary-general of its central committee, expressed doubts the deal would ever get over the line. ‘What committee is this? It is wrong to even discuss this issue,’ Rajoub told reporters in the West Bank city of Ramallah Tuesday, adding it would bring ‘division’. Rajoub said that he did not favour any deal that would lead to separate political systems in Gaza and in the occupied West Bank, which Fatah rules under the internationally recognised Palestinian Authority. ‘We want one government, one security apparatus, and one unified policy. Any discussion or effort outside of this framework is a mistake,’ he said. ‘We will not be part of any step that entrenches division or aligns with the path Netanyahu desires,’ he added. Ghassan Khatib, a Palestinian political analyst and former minister and diplomat, also expressed doubts. ‘Gaza is now under complete Israeli control, and there is little significance for any arrangement that does not take into consideration the Israeli presence there,’ he said. Should the agreement actually be implemented, he said its value would depend on whether Israel maintains a military presence in the Gaza Strip. If the deal is applied while Israel retains control of Gaza, Khatib said, ‘then I don’t think this agreement is good, because this will release Israel from its duties as an occupier.’ The agreement’s announcement comes at a time of renewed diplomatic efforts to end the war between Hamas and Israel, which has devastated the Gaza Strip. According to UN secretary-general Antonio Guterres, the situation in the territory is ‘horrific and apocalyptic’. The truce efforts, led by the United States in coordination with Qatar, Egypt and Turkey, come in the wake of a fragile ceasefire between Israel and Hezbollah in Lebanon. As the administration of US president Joe Biden prepares to hand over power in January to president-elect Donald Trump, Palestinians face intense US pressure to ensure that Hamas will have no role in Gaza once the war ends. Israeli prime minister Benjamin Netanyahu’s government, one of the most right-wing in Israel’s history, made Hamas’s destruction in Gaza one of its main war objectives. It has repeatedly expressed strong opposition to the Palestinian Authority playing a major role in the Gaza Strip after the war. It has also categorically refused any semblance of a return to the status quo ante, where Hamas ruled Gaza. The war began on October 7, 2023, sparked by Hamas’s unprecedented attack that resulted in the deaths of 1,208 people, mostly civilians, according to an AFP tally based on official data. Israel’s retaliatory military campaign in the Gaza Strip has resulted in at least 44,466 deaths, mostly civilians, according to data from Gaza’s Hamas-run Health Ministry, which the UN considers reliable.",https://www.newagebd.net/post/middle-east/251942/hamas-fatah-agree-on-joint-committee-to-run-post-war-gaza
Riazul hopes to revive hockey’s glory,"Bangladesh Hockey Federation ad-hoc committee general secretary, Lt Col (rtd) Riazul Hasan, is on a mission to reform hockey’s glory in Bangladesh. A former player and seasoned organiser, Riazul spoke to New Age’s Wahid Ullah Bakul about the challenges, plans, and prospects for the sport. New Age: What challenges are you facing or expect to face after taking charge of the BHF ad-hoc committee? Riazul Hasan:Our first challenge is ensuring regular hockey competitions. We have to earn players’ trust, providing a vibrant playing atmosphere for their return to the field. We aim to nurture current players and scout new talent, focusing on the basics of development to overcome these challenges. NA: What do you mean by the basics of development? Riazul:It involves grassroots initiatives like school and district-level competitions for talent hunt and grooming the young players. Otherwise, where will we get new players to create a strong players pool? If we succeed, hockey’s glory can return in four to five years. NA: There is a perception that hockey is the second most potential game of the country, but gaps between the federation and club organisers hinder its progress. How do you plan to address this? Riazul:Anyone who loves hockey will support its development. This month, we’ll meet club representatives to discuss their concerns and find solutions for restarting leagues. Regular leagues are essential; without them, all initiatives will be futile. NA: With reform sentiments across institutions, what kind of reforms does the federation need? Riazul:The current constitution seems effective. Unless I complete the study, I cannot say whether amendments are needed. Our top priority right now is to develop stadiums so that male and female players can play every day. The primary priority is to create a lively atmosphere on the pitch, followed by other aspects. NA: What other plans do you have? Riazul:We need more artificial turfs because they are vital. Currently, we have only one turf at the Maulana Bhashani National Hockey Stadium. Other countries excel because their players train on turfs. Our goal is to install at least one turf in every division. NA: How long will the ad-hoc committee run? Riazul:That depends on the National Sports Council. We’ll assist with elections whenever they decide. For now, we’re planning the Victory Day Hockey Tournament and organising two more events before next year’s leagues. NA: Financial challenges often plague the federation. How will you address that? Riazul:The federation can’t bear all the costs, and NSC’s support is not enough. So, most of our tournaments rely on sponsorships. We’ve already approached potential sponsors and are hopeful about securing their support. NA: Would you please share your experience with Bangladesh hockey? Riazul:I was a Dhaka-based hockey player from 1974 to 1995. I played for the Army national hockey team. I also played for Cantonment Sporting Club and Bangladesh Sporting Club. As an organiser, I served the Army Sports Control Board as an assistant secretary for over two years before my retirement in 1995. NA: What would you say about the prospect of Bangladesh hockey? Riazul:I’m an optimistic person. Our Under-21 team showed promise, and with sustained efforts, we can achieve a strong position at the Asian level and beyond.",https://www.newagebd.net/post/hockey/251941/riazul-hopes-to-revive-hockeys-glory
